4.2_YBP	4.2_nonoptimal	4.2_nonoptimalStd	4.2_optimal	4.2_optimalStd	4.2_normal	4.2_normalStd
195	4.0091530567947855e-09	2.3718469346655653e-08	6.370534861901792e-08	2.2935744983465747e-07	2.6475610357151402e-08	1.1381865307366157e-07
196	4.0091530567947855e-09	2.3718469346655653e-08	6.370534861901792e-08	2.293574498346575e-07	3.136773164669266e-08	1.1633267713004925e-07
197	4.123700286988922e-09	2.4045098002192164e-08	6.552550143670414e-08	2.3235440342565404e-07	3.226395255088387e-08	1.1786026310257859e-07
198	4.2449855895474195e-09	2.4385585652806318e-08	6.745272206719545e-08	2.3547074467083527e-07	3.321289233179222e-08	1.1944908803102068e-07
199	3.798145001174007e-09	2.3103214097780736e-08	6.035243553380645e-08	2.2369291559371504e-07	2.9716798402129883e-08	1.1344634725071676e-07
200	4.810983668153742e-09	2.5907939937440393e-08	3.6996352263960827e-08	1.4120160054036335e-07	3.7641277976031186e-08	1.2650614933913295e-07
201	4.810983668153742e-09	2.5907939937440393e-08	3.6996352263960827e-08	1.4120160054036335e-07	3.7641277976031186e-08	1.2650614933913295e-07
202	4.810983668153742e-09	2.5907939937440393e-08	3.6996352263960827e-08	1.4120160054036335e-07	3.7641277976031186e-08	1.2650614933913295e-07
203	4.655790646600396e-09	2.5500815601645995e-08	3.5802921545768545e-08	1.3905920500002361e-07	3.6427043202610827e-08	1.2462658224672417e-07
204	4.655790646600396e-09	2.5500815601645995e-08	3.5802921545768545e-08	1.3905920500002361e-07	3.6427043202610827e-08	1.2462658224672417e-07
205	0.0	0.0	9.932120822438823e-08	3.926340416900989e-07	3.177125255601043e-08	1.2319632302594284e-07
206	0.0	0.0	1.1403546129466797e-07	4.1871503844438893e-07	3.647810478653049e-08	1.3135498043550705e-07
207	0.0	0.0	1.0617094672262191e-07	4.0505070598278126e-07	3.396237342194218e-08	1.2708119857869124e-07
208	0.0	0.0	1.1842144057523212e-07	4.2608221528438835e-07	3.7881108816781663e-08	1.336585349146628e-07
209	0.0	0.0	1.1842144057523212e-07	4.2608221528438835e-07	3.7881108816781663e-08	1.336585349146628e-07
210	0.0	0.0	1.1842144057523212e-07	4.2608221528438835e-07	3.7881108816781663e-08	1.336585349146628e-07
211	0.0	0.0	1.1403546129466797e-07	4.1871503844438893e-07	3.647810478653049e-08	1.3135498043550705e-07
212	0.0	0.0	1.1046351976857653e-07	4.262874165128644e-07	3.7881108816781663e-08	1.336585349146628e-07
213	0.0	0.0	1.2487180495578214e-07	4.512477224377888e-07	1.3585413959735885e-08	4.4410551983622945e-08
214	0.0	0.0	1.1966881308262456e-07	4.424508881318663e-07	1.3019355044746889e-08	4.3560163021983843e-08
215	0.0	0.0	1.2487180495578214e-07	4.512477224377888e-07	1.3585413959735885e-08	4.4410551983622945e-08
216	0.0	0.0	2.6780682698063973e-07	7.857459195499763e-07	1.3585413959735885e-08	4.4410551983622945e-08
217	0.0	0.0	2.799798645706688e-07	8.012814291923548e-07	1.4202932776087515e-08	4.5311989789511915e-08
218	0.0	0.0	2.9331223907403395e-07	8.177501339166613e-07	1.4879262908282159e-08	4.626968154728075e-08
219	0.0	0.0	2.1295582228804685e-07	7.441560595897434e-07	1.6445501109153966e-08	4.837852838806377e-08
220	0.0	0.0	2.1295582228804685e-07	7.441560595897434e-07	1.6445501109153966e-08	4.837852838806377e-08
221	0.0	0.0	2.1295582228804685e-07	7.441560595897434e-07	1.6445501109153966e-08	4.837852838806377e-08
222	0.0	0.0	2.1295582228804685e-07	7.441560595897434e-07	1.6445501109153966e-08	4.837852838806377e-08
223	0.0	0.0	2.1295582228804685e-07	7.441560595897434e-07	1.6445501109153966e-08	4.837852838806377e-08
224	0.0	0.0	2.1295582228804685e-07	7.441560595897434e-07	1.6445501109153966e-08	4.837852838806377e-08
225	0.0	0.0	4.4626771582421585e-08	1.7850708632968634e-07	1.838026594552502e-08	5.079637134036005e-08
226	0.0	0.0	4.4626771582421585e-08	1.7850708632968634e-07	1.838026594552502e-08	5.079637134036005e-08
227	0.0	0.0	4.4626771582421585e-08	1.7850708632968634e-07	1.838026594552502e-08	5.079637134036005e-08
228	0.0	0.0	4.4626771582421585e-08	1.7850708632968634e-07	1.838026594552502e-08	5.079637134036005e-08
229	0.0	0.0	4.4626771582421585e-08	1.7850708632968634e-07	1.838026594552502e-08	5.079637134036005e-08
230	0.0	0.0	4.214750649450928e-08	1.7377862113326807e-07	1.735914005966252e-08	4.954441240711543e-08
231	0.0	0.0	4.4626771582421585e-08	1.7850708632968634e-07	1.838026594552502e-08	5.079637134036005e-08
232	0.0	0.0	4.741594480632294e-08	1.836411645795788e-07	1.9529032567120334e-08	5.2145028520625344e-08
233	0.0	0.0	4.4626771582421585e-08	1.7850708632968634e-07	1.838026594552502e-08	5.079637134036005e-08
234	0.0	0.0	0.0	0.0	1.9529032567120334e-08	5.2145028520625344e-08
235	2.949905240193969e-08	1.1799620960775876e-07	0.0	0.0	1.838026594552502e-08	5.079637134036005e-08
236	3.343225938886498e-08	1.250920602988891e-07	0.0	0.0	2.0830968071595023e-08	5.3602770660227666e-08
237	3.343225938886498e-08	1.250920602988891e-07	0.0	0.0	2.0830968071595023e-08	5.3602770660227666e-08
238	3.343225938886498e-08	1.250920602988891e-07	0.0	0.0	2.0830968071595023e-08	5.3602770660227666e-08
239	3.343225938886498e-08	1.250920602988891e-07	0.0	0.0	2.0830968071595023e-08	5.3602770660227666e-08
240	3.134274317706092e-08	1.213899223492131e-07	0.0	0.0	1.9529032567120334e-08	5.2145028520625344e-08
241	3.343225938886498e-08	1.250920602988891e-07	0.0	0.0	2.0830968071595023e-08	5.3602770660227666e-08
242	3.343225938886498e-08	1.250920602988891e-07	0.0	0.0	2.0830968071595023e-08	5.3602770660227666e-08
243	3.343225938886498e-08	1.250920602988891e-07	0.0	0.0	2.0830968071595023e-08	5.3602770660227666e-08
244	3.343225938886498e-08	1.250920602988891e-07	0.0	0.0	2.0830968071595023e-08	5.3602770660227666e-08
245	3.343225938886498e-08	1.250920602988891e-07	0.0	0.0	2.0830968071595023e-08	5.3602770660227666e-08
246	3.134274317706092e-08	1.213899223492131e-07	0.0	0.0	1.9529032567120334e-08	5.2145028520625344e-08
247	3.5820277916641054e-08	1.291518487298197e-07	0.0	0.0	2.231889436242324e-08	5.518406289147098e-08
248	3.5820277916641054e-08	1.291518487298197e-07	0.0	0.0	2.231889436242324e-08	5.518406289147098e-08
249	3.343225938886498e-08	1.250920602988891e-07	0.0	0.0	2.0830968071595023e-08	5.3602770660227666e-08
250	3.857568391022883e-08	1.3363008893846718e-07	0.0	0.0	2.403573239030195e-08	5.690577920414039e-08
251	3.857568391022883e-08	1.3363008893846718e-07	0.0	0.0	2.403573239030195e-08	5.690577920414039e-08
252	3.857568391022883e-08	1.3363008893846718e-07	0.0	0.0	2.403573239030195e-08	5.690577920414039e-08
253	3.857568391022883e-08	1.3363008893846718e-07	0.0	0.0	2.403573239030195e-08	5.690577920414039e-08
254	3.857568391022883e-08	1.3363008893846718e-07	0.0	0.0	2.403573239030195e-08	5.690577920414039e-08
255	3.857568391022883e-08	1.3363008893846718e-07	0.0	0.0	2.403573239030195e-08	5.690577920414039e-08
256	3.5820277916641054e-08	1.291518487298197e-07	0.0	0.0	2.231889436242324e-08	5.518406289147098e-08
257	4.179032423608123e-08	1.3860282535837709e-07	0.0	0.0	2.6038710089493778e-08	5.8787485006940596e-08
258	4.179032423608123e-08	1.3860282535837709e-07	0.0	0.0	2.6038710089493778e-08	5.8787485006940596e-08
259	4.179032423608123e-08	1.3860282535837709e-07	0.0	0.0	2.6038710089493778e-08	5.8787485006940596e-08
260	4.179032423608123e-08	1.3860282535837709e-07	0.0	0.0	2.6038710089493778e-08	5.8787485006940596e-08
261	4.179032423608123e-08	1.3860282535837709e-07	0.0	0.0	2.6038710089493778e-08	5.8787485006940596e-08
262	3.857568391022883e-08	1.3363008893846718e-07	0.0	0.0	2.403573239030195e-08	5.690577920414039e-08
263	4.179032423608123e-08	1.3860282535837709e-07	0.0	0.0	2.6038710089493778e-08	5.8787485006940596e-08
264	4.179032423608123e-08	1.3860282535837709e-07	0.0	0.0	2.6038710089493778e-08	5.8787485006940596e-08
265	4.179032423608123e-08	1.3860282535837709e-07	0.0	0.0	2.6038710089493778e-08	5.8787485006940596e-08
266	4.179032423608123e-08	1.3860282535837709e-07	0.0	0.0	2.6038710089493778e-08	5.8787485006940596e-08
267	4.179032423608123e-08	1.3860282535837709e-07	0.0	0.0	2.6038710089493778e-08	5.8787485006940596e-08
268	4.179032423608123e-08	1.3860282535837709e-07	0.0	0.0	2.6038710089493778e-08	5.8787485006940596e-08
269	4.179032423608123e-08	1.3860282535837709e-07	0.0	0.0	2.6038710089493778e-08	5.8787485006940596e-08
270	4.179032423608123e-08	1.3860282535837709e-07	0.0	0.0	2.6038710089493778e-08	5.8787485006940596e-08
271	4.179032423608123e-08	1.3860282535837709e-07	0.0	0.0	2.6038710089493778e-08	5.8787485006940596e-08
272	4.179032423608123e-08	1.3860282535837709e-07	0.0	0.0	2.6038710089493778e-08	5.8787485006940596e-08
273	4.179032423608123e-08	1.3860282535837709e-07	0.0	0.0	2.6038710089493778e-08	5.8787485006940596e-08
274	4.179032423608123e-08	1.3860282535837709e-07	0.0	0.0	2.6038710089493778e-08	5.8787485006940596e-08
275	4.179032423608123e-08	1.3860282535837709e-07	0.0	0.0	2.6038710089493778e-08	5.8787485006940596e-08
276	4.179032423608123e-08	1.3860282535837709e-07	0.0	0.0	2.6038710089493778e-08	5.8787485006940596e-08
277	4.179032423608123e-08	1.3860282535837709e-07	0.0	0.0	2.6038710089493778e-08	5.8787485006940596e-08
278	4.179032423608123e-08	1.3860282535837709e-07	0.0	0.0	2.6038710089493778e-08	5.8787485006940596e-08
279	4.179032423608123e-08	1.3860282535837709e-07	0.0	0.0	2.6038710089493778e-08	5.8787485006940596e-08
280	4.179032423608123e-08	1.3860282535837709e-07	0.0	0.0	2.6038710089493778e-08	5.8787485006940596e-08
281	4.179032423608123e-08	1.3860282535837709e-07	0.0	0.0	2.6038710089493778e-08	5.8787485006940596e-08
282	4.179032423608123e-08	1.3860282535837709e-07	0.0	0.0	2.6038710089493778e-08	5.8787485006940596e-08
283	4.179032423608123e-08	1.3860282535837709e-07	0.0	0.0	2.6038710089493778e-08	5.8787485006940596e-08
284	4.179032423608123e-08	1.3860282535837709e-07	0.0	0.0	2.6038710089493778e-08	5.8787485006940596e-08
285	4.179032423608123e-08	1.3860282535837709e-07	0.0	0.0	2.6038710089493778e-08	5.8787485006940596e-08
286	4.179032423608123e-08	1.3860282535837709e-07	0.0	0.0	2.6038710089493778e-08	5.8787485006940596e-08
287	4.179032423608123e-08	1.3860282535837709e-07	0.0	0.0	2.6038710089493778e-08	5.8787485006940596e-08
288	4.179032423608123e-08	1.3860282535837709e-07	0.0	0.0	2.6038710089493778e-08	5.8787485006940596e-08
289	4.179032423608123e-08	1.3860282535837709e-07	0.0	0.0	2.6038710089493778e-08	5.8787485006940596e-08
290	4.179032423608123e-08	1.3860282535837709e-07	0.0	0.0	2.6038710089493778e-08	5.8787485006940596e-08
291	3.857568391022883e-08	1.3363008893846718e-07	0.0	0.0	2.403573239030195e-08	5.690577920414039e-08
292	4.558944462117952e-08	1.4416648226503946e-07	0.0	0.0	1.601057876577138e-08	5.062989555736506e-08
293	4.179032423608123e-08	1.3860282535837709e-07	0.0	0.0	1.4676363868623764e-08	4.8675992238953854e-08
294	0.0	0.0	0.0	0.0	1.7611636642348516e-08	5.2834909927045556e-08
295	0.0	0.0	0.0	0.0	1.7611636642348516e-08	5.2834909927045556e-08
296	0.0	0.0	0.0	0.0	1.7611636642348516e-08	5.2834909927045556e-08
297	0.0	0.0	0.0	0.0	1.7611636642348516e-08	5.2834909927045556e-08
298	0.0	0.0	0.0	0.0	1.601057876577138e-08	5.062989555736506e-08
299	0.0	0.0	0.0	0.0	1.7611636642348516e-08	5.2834909927045556e-08
300	0.0	0.0	0.0	0.0	1.7611636642348516e-08	5.2834909927045556e-08
301	0.0	0.0	0.0	0.0	1.7611636642348516e-08	5.2834909927045556e-08
302	0.0	0.0	0.0	0.0	1.7611636642348516e-08	5.2834909927045556e-08
303	0.0	0.0	0.0	0.0	1.7611636642348516e-08	5.2834909927045556e-08
304	0.0	0.0	0.0	0.0	1.7611636642348516e-08	5.2834909927045556e-08
305	0.0	0.0	0.0	0.0	1.7611636642348516e-08	5.2834909927045556e-08
306	0.0	0.0	0.0	0.0	1.7611636642348516e-08	5.2834909927045556e-08
307	0.0	0.0	0.0	0.0	1.7611636642348516e-08	5.2834909927045556e-08
308	0.0	0.0	0.0	0.0	1.7611636642348516e-08	5.2834909927045556e-08
309	0.0	0.0	0.0	0.0	1.7611636642348516e-08	5.2834909927045556e-08
310	0.0	0.0	0.0	0.0	1.7611636642348516e-08	5.2834909927045556e-08
311	0.0	0.0	0.0	0.0	1.7611636642348516e-08	5.2834909927045556e-08
312	0.0	0.0	0.0	0.0	1.7611636642348516e-08	5.2834909927045556e-08
313	0.0	0.0	0.0	0.0	1.7611636642348516e-08	5.2834909927045556e-08
314	0.0	0.0	0.0	0.0	1.7611636642348516e-08	5.2834909927045556e-08
315	0.0	0.0	0.0	0.0	1.7611636642348516e-08	5.2834909927045556e-08
316	0.0	0.0	0.0	0.0	1.7611636642348516e-08	5.2834909927045556e-08
317	0.0	0.0	0.0	0.0	1.7611636642348516e-08	5.2834909927045556e-08
318	0.0	0.0	0.0	0.0	1.7611636642348516e-08	5.2834909927045556e-08
319	0.0	0.0	0.0	0.0	1.7611636642348516e-08	5.2834909927045556e-08
320	0.0	0.0	0.0	0.0	1.601057876577138e-08	5.062989555736506e-08
321	0.0	0.0	0.0	0.0	1.956848515816502e-08	5.534803421154718e-08
322	0.0	0.0	0.0	0.0	1.956848515816502e-08	5.534803421154718e-08
323	0.0	0.0	0.0	0.0	1.956848515816502e-08	5.534803421154718e-08
324	0.0	0.0	0.0	0.0	1.956848515816502e-08	5.534803421154718e-08
325	0.0	0.0	0.0	0.0	1.956848515816502e-08	5.534803421154718e-08
326	0.0	0.0	0.0	0.0	1.956848515816502e-08	5.534803421154718e-08
327	0.0	0.0	0.0	0.0	1.956848515816502e-08	5.534803421154718e-08
328	0.0	0.0	0.0	0.0	1.956848515816502e-08	5.534803421154718e-08
329	0.0	0.0	0.0	0.0	1.956848515816502e-08	5.534803421154718e-08
330	0.0	0.0	0.0	0.0	1.956848515816502e-08	5.534803421154718e-08
331	0.0	0.0	0.0	0.0	1.7611636642348516e-08	5.2834909927045556e-08
332	0.0	0.0	0.0	0.0	2.2014545802935647e-08	5.8245013420608474e-08
333	0.0	0.0	0.0	0.0	2.2014545802935647e-08	5.8245013420608474e-08
334	0.0	0.0	0.0	0.0	2.2014545802935647e-08	5.8245013420608474e-08
335	0.0	0.0	0.0	0.0	2.2014545802935647e-08	5.8245013420608474e-08
336	0.0	0.0	0.0	0.0	2.2014545802935647e-08	5.8245013420608474e-08
337	0.0	0.0	0.0	0.0	2.2014545802935647e-08	5.8245013420608474e-08
338	0.0	0.0	0.0	0.0	2.2014545802935647e-08	5.8245013420608474e-08
339	0.0	0.0	0.0	0.0	2.2014545802935647e-08	5.8245013420608474e-08
340	0.0	0.0	0.0	0.0	2.2014545802935647e-08	5.8245013420608474e-08
341	0.0	0.0	0.0	0.0	2.2014545802935647e-08	5.8245013420608474e-08
342	0.0	0.0	0.0	0.0	1.956848515816502e-08	5.534803421154718e-08
343	0.0	0.0	0.0	0.0	2.2014545802935647e-08	5.8245013420608474e-08
344	0.0	0.0	0.0	0.0	2.2014545802935647e-08	5.8245013420608474e-08
345	0.0	0.0	0.0	0.0	2.2014545802935647e-08	5.8245013420608474e-08
346	0.0	0.0	0.0	0.0	2.2014545802935647e-08	5.8245013420608474e-08
347	0.0	0.0	0.0	0.0	2.2014545802935647e-08	5.8245013420608474e-08
348	0.0	0.0	0.0	0.0	2.2014545802935647e-08	5.8245013420608474e-08
349	0.0	0.0	0.0	0.0	2.2014545802935647e-08	5.8245013420608474e-08
350	0.0	0.0	0.0	0.0	2.2014545802935647e-08	5.8245013420608474e-08
351	0.0	0.0	0.0	0.0	2.2014545802935647e-08	5.8245013420608474e-08
352	0.0	0.0	0.0	0.0	2.2014545802935647e-08	5.8245013420608474e-08
353	0.0	0.0	0.0	0.0	2.2014545802935647e-08	5.8245013420608474e-08
354	0.0	0.0	0.0	0.0	1.956848515816502e-08	5.534803421154718e-08
355	0.0	0.0	0.0	0.0	2.5159480917640738e-08	6.16278904415101e-08
356	0.0	0.0	0.0	0.0	2.5159480917640738e-08	6.16278904415101e-08
357	0.0	0.0	0.0	0.0	2.5159480917640738e-08	6.16278904415101e-08
358	0.0	0.0	0.0	0.0	2.5159480917640738e-08	6.16278904415101e-08
359	0.0	0.0	0.0	0.0	2.5159480917640738e-08	6.16278904415101e-08
360	0.0	0.0	0.0	0.0	2.5159480917640738e-08	6.16278904415101e-08
361	0.0	0.0	0.0	0.0	2.5159480917640738e-08	6.16278904415101e-08
362	0.0	0.0	0.0	0.0	2.5159480917640738e-08	6.16278904415101e-08
363	0.0	0.0	0.0	0.0	2.2014545802935647e-08	5.8245013420608474e-08
364	0.0	0.0	0.0	0.0	0.0	0.0
365	0.0	0.0	0.0	0.0	0.0	0.0
366	0.0	0.0	0.0	0.0	0.0	0.0
367	0.0	0.0	0.0	0.0	0.0	0.0
368	0.0	0.0	0.0	0.0	0.0	0.0
369	0.0	0.0	0.0	0.0	0.0	0.0
370	0.0	0.0	0.0	0.0	0.0	0.0
371	0.0	0.0	0.0	0.0	0.0	0.0
372	0.0	0.0	0.0	0.0	0.0	0.0
373	0.0	0.0	0.0	0.0	0.0	0.0
374	0.0	0.0	0.0	0.0	0.0	0.0
375	0.0	0.0	0.0	0.0	0.0	0.0
376	0.0	0.0	0.0	0.0	0.0	0.0
377	0.0	0.0	0.0	0.0	0.0	0.0
378	0.0	0.0	0.0	0.0	0.0	0.0
379	0.0	0.0	0.0	0.0	0.0	0.0
380	0.0	0.0	0.0	0.0	0.0	0.0
381	0.0	0.0	0.0	0.0	0.0	0.0
382	0.0	0.0	0.0	0.0	0.0	0.0
383	0.0	0.0	0.0	0.0	0.0	0.0
384	0.0	0.0	0.0	0.0	0.0	0.0
385	0.0	0.0	0.0	0.0	0.0	0.0
386	0.0	0.0	0.0	0.0	0.0	0.0
387	0.0	0.0	0.0	0.0	0.0	0.0
388	0.0	0.0	0.0	0.0	0.0	0.0
389	0.0	0.0	0.0	0.0	0.0	0.0
390	0.0	0.0	0.0	0.0	0.0	0.0
391	0.0	0.0	0.0	0.0	0.0	0.0
392	0.0	0.0	0.0	0.0	0.0	0.0
393	0.0	0.0	0.0	0.0	0.0	0.0
394	0.0	0.0	0.0	0.0	0.0	0.0
395	0.0	0.0	0.0	0.0	0.0	0.0
396	0.0	0.0	0.0	0.0	0.0	0.0
397	0.0	0.0	0.0	0.0	0.0	0.0
398	0.0	0.0	0.0	0.0	0.0	0.0
399	0.0	0.0	0.0	0.0	0.0	0.0
400	0.0	0.0	0.0	0.0	0.0	0.0
401	0.0	0.0	0.0	0.0	0.0	0.0
402	0.0	0.0	0.0	0.0	0.0	0.0
403	0.0	0.0	0.0	0.0	0.0	0.0
404	0.0	0.0	0.0	0.0	0.0	0.0
405	0.0	0.0	0.0	0.0	0.0	0.0
406	0.0	0.0	0.0	0.0	0.0	0.0
407	0.0	0.0	0.0	0.0	0.0	0.0
408	0.0	0.0	0.0	0.0	0.0	0.0
409	0.0	0.0	0.0	0.0	0.0	0.0
410	0.0	0.0	0.0	0.0	0.0	0.0
411	0.0	0.0	0.0	0.0	0.0	0.0
412	0.0	0.0	0.0	0.0	0.0	0.0
413	0.0	0.0	0.0	0.0	0.0	0.0
414	0.0	0.0	0.0	0.0	0.0	0.0
415	0.0	0.0	0.0	0.0	0.0	0.0
416	0.0	0.0	0.0	0.0	0.0	0.0
417	0.0	0.0	0.0	0.0	0.0	0.0
418	0.0	0.0	0.0	0.0	0.0	0.0
419	0.0	0.0	0.0	0.0	0.0	0.0
420	0.0	0.0	0.0	0.0	0.0	0.0
421	0.0	0.0	0.0	0.0	0.0	0.0
422	0.0	0.0	0.0	0.0	0.0	0.0
423	0.0	0.0	0.0	0.0	0.0	0.0
424	0.0	0.0	0.0	0.0	0.0	0.0
425	0.0	0.0	0.0	0.0	0.0	0.0
426	0.0	0.0	0.0	0.0	0.0	0.0
427	0.0	0.0	0.0	0.0	0.0	0.0
428	0.0	0.0	0.0	0.0	0.0	0.0
429	0.0	0.0	0.0	0.0	0.0	0.0
430	0.0	0.0	0.0	0.0	0.0	0.0
431	0.0	0.0	0.0	0.0	0.0	0.0
432	0.0	0.0	0.0	0.0	0.0	0.0
433	0.0	0.0	0.0	0.0	0.0	0.0
434	0.0	0.0	0.0	0.0	0.0	0.0
435	0.0	0.0	0.0	0.0	0.0	0.0
436	0.0	0.0	0.0	0.0	0.0	0.0
437	0.0	0.0	0.0	0.0	0.0	0.0
438	0.0	0.0	0.0	0.0	0.0	0.0
439	0.0	0.0	0.0	0.0	0.0	0.0
440	0.0	0.0	0.0	0.0	0.0	0.0
441	0.0	0.0	0.0	0.0	0.0	0.0
442	0.0	0.0	0.0	0.0	0.0	0.0
443	0.0	0.0	0.0	0.0	0.0	0.0
444	0.0	0.0	0.0	0.0	0.0	0.0
445	0.0	0.0	0.0	0.0	0.0	0.0
446	0.0	0.0	0.0	0.0	0.0	0.0
447	0.0	0.0	0.0	0.0	0.0	0.0
448	0.0	0.0	0.0	0.0	0.0	0.0
449	0.0	0.0	0.0	0.0	0.0	0.0
450	0.0	0.0	0.0	0.0	0.0	0.0
451	0.0	0.0	0.0	0.0	0.0	0.0
452	0.0	0.0	0.0	0.0	0.0	0.0
453	0.0	0.0	0.0	0.0	0.0	0.0
454	0.0	0.0	0.0	0.0	0.0	0.0
455	0.0	0.0	0.0	0.0	0.0	0.0
456	0.0	0.0	0.0	0.0	0.0	0.0
457	0.0	0.0	0.0	0.0	0.0	0.0
458	0.0	0.0	0.0	0.0	0.0	0.0
459	0.0	0.0	0.0	0.0	0.0	0.0
460	0.0	0.0	0.0	0.0	0.0	0.0
461	0.0	0.0	0.0	0.0	0.0	0.0
462	0.0	0.0	1.2126044901289145e-07	2.100292586389433e-07	0.0	0.0
463	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
464	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
465	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
466	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
467	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
468	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
469	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
470	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
471	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
472	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
473	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
474	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
475	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
476	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
477	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
478	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
479	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
480	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
481	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
482	0.0	0.0	1.6168059868385525e-07	2.2865089543130972e-07	0.0	0.0
483	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
484	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
485	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
486	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
487	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
488	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
489	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
490	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
491	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
492	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
493	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
494	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
495	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
496	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
497	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
498	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
499	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
500	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
501	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
502	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
503	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
504	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
505	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
506	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
507	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
508	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
509	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
510	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
511	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
512	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
513	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
514	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
515	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
516	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
517	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
518	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
519	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
520	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
521	0.0	0.0	2.425208980257829e-07	2.425208980257829e-07	0.0	0.0
522	0.0	0.0	1.6168059868385525e-07	2.2865089543130972e-07	0.0	0.0
523	0.0	0.0	0.0	0.0	0.0	0.0
524	0.0	0.0	0.0	0.0	0.0	0.0
525	0.0	0.0	0.0	0.0	0.0	0.0
526	0.0	0.0	0.0	0.0	0.0	0.0
527	0.0	0.0	0.0	0.0	0.0	0.0
528	0.0	0.0	0.0	0.0	0.0	0.0
529	0.0	0.0	0.0	0.0	0.0	0.0
530	0.0	0.0	0.0	0.0	0.0	0.0
531	0.0	0.0	0.0	0.0	0.0	0.0
532	0.0	0.0	0.0	0.0	0.0	0.0
533	0.0	0.0	0.0	0.0	0.0	0.0
534	0.0	0.0	0.0	0.0	0.0	0.0
