Gene	KL_4.2cnONLYchina	MKL_4.2cnONLYchina
Rv0532	-5.9454779762768695e-06	0.9788037620176646
Rv0533c	3.615718280336466e-10	1.0000013313598581
Rv0534c	5.96131061181282e-10	1.000002754295002
Rv0535	2.8820033581844484e-09	1.0000142736451532
Rv0536	3.5234565820552177e-09	0.9977853834196662
Rv0537c	9.857922256273355e-10	1.0000048823150687
Rv0538	6.596245216705654e-09	1.0000078401091097
Rv0539	2.4194017345102736e-09	1.0000105061422901
Rv0540	4.1564346409117547e-10	1.0000055381240007
Rv0541c	6.623523951532206e-11	1.0000003280420555
Rv0542c	7.128637680153815e-10	1.0000033327691378
Rv0543c	8.220022051919074e-09	1.0000430496652095
Rv0544c	-7.021625856651337e-05	0.652242925928956
Rv0545c	4.0827352609795753e-10	1.0000021879619794
Rv0546c	1.1975245794992873e-09	1.0000059309580127
Rv0547c	2.162151291340564e-09	1.0000104031991912
Rv0548c	4.780824069960943e-10	1.0000023677899652
Rv0549c	0.0	1.0
Rv0550c	0.0	1.0
Rv0551c	3.733346520817804e-09	1.0000184081678911
Rv0552	-2.6430900801344137e-09	0.9999867250830208
Rv0553	1.1286824252998429e-09	1.0000057449355773
Rv0554	0.0	1.0
Rv0555	6.826894605183043e-11	0.9999999706895487
Rv0556	1.931493914808513e-08	1.000094823143968
Rv0557	3.4278011252775187e-06	0.9959910358946354
Rv0558	-3.6840519523906323e-10	1.0000133672482032
Rv0559c	8.411543239716934e-09	1.0337996975657247
Rv0560c	7.660839074219439e-09	0.9871559380582772
Rv0561c	1.2101075697046326e-10	1.0000031124981328
Rv0562	-1.0813594464309517e-09	0.9999965305055614
Rv0563	0.0	1.0
Rv0564c	2.15282891513624e-09	0.999985675097609
Rv0565c	8.479243973624762e-10	0.9976865363383737
Rv0566c	2.2175493119058753e-05	1.0001884138538086
Rv0567	5.96441784850299e-10	1.0000023455003142
Rv0568	9.410235923823507e-10	1.0000040586229617
Rv0569	0.0	1.0
Rv0570	1.0645844996104437e-06	1.0002245568658954
Rv0571c	1.6778467504252603e-09	1.000014839003059
Rv0572c	0.0	0.9999980145611198
Rv0573c	8.638141868466676e-10	1.0000039554803675
Rv0574c	1.3976142465566e-10	1.0000005159482792
Rv0575c	1.7769073434870108e-09	1.0000081126594131
Rv0576	2.696720402539654e-09	1.00001051307922
Rv0577	3.053779751294172e-08	1.0001494535820772
Rv0578c	-5.890316555068331e-07	0.9986138736912641
Rv0579	2.279236449576061e-08	0.9940727340734009
Rv0580c	-5.94007110166217e-09	0.9999696212040584
Rv0581	3.451691240607957e-07	1.001706287113839
Rv0582	0.0	1.0
Rv0583c	0.0	1.0
Rv0584	1.0553397045143242e-10	0.9999825972386641
Rv0585c	6.498279836453236e-08	1.0003217185042295
Rv0586	3.390017155879832e-10	1.0000012356167014
Rv0587	2.361171563824982e-08	1.0001118298817204
Rv0588	-1.2181673170186258e-08	0.99994039583894
Rv0589	1.4064396314239502e-09	1.0000063656074147
Rv0591	-3.253252667256845e-10	0.9999483283022087
Rv0592	-3.6907005229736e-10	1.0002958148147403
Rv0593	-7.688327752219948e-10	0.9999960797333606
Rv0594	4.816157805898058e-09	1.000023502534791
Rv0595c	-4.531050645795176e-09	0.969465265769073
Rv0596c	0.0	0.9367712217824432
Rv0597c	1.6799326929550773e-09	1.0000081568667551
Rv0598c	0.0	1.0000012755828396
Rv0599c	2.9417248637031435e-09	1.000014569426758
Rv0600c	3.387792024689418e-08	1.0001677865540162
Rv0601c	0.0	1.0000185790412472
Rv0602c	1.388932469037485e-09	1.000011258124885
Rv0603	7.636172497105242e-08	1.0003781953141826
Rv0604	5.682730322920104e-06	1.000078124760506
Rv0605	9.458166409181956e-06	1.0468438009413912
Rv0607	0.0	1.0
Rv0608	2.1321027166010253e-09	0.9998490848918967
Rv0609	1.1620676643175898e-09	1.0000043896164028
Rv0609A	1.2613983391140948e-07	1.0006338427340058
Rv0610c	3.5419132164427047e-06	0.9999655353965247
Rv0611c	-3.5158091438169947e-09	0.9999825873165613
Rv0612	1.8781675381607243e-08	1.0000922952693272
Rv0613c	8.517616612024881e-10	1.0000045105276183
Rv0614	1.4777267187682241e-09	1.0000075537027222
Rv0615	0.0	1.0000085963113379
Rv0616A	0.0	0.9998033038840127
Rv0617	2.2422690926227062e-09	1.000011105244994
Rv0620	4.429741911171625e-06	1.0024223023387235
Rv0621	4.3144575773701455e-06	1.0006190350086865
Rv0622	1.570871377420957e-09	1.0000077800258487
Rv0623	2.554143196942249e-08	1.0001298920273107
Rv0624	1.0021621255074109e-08	1.0000480991383414
Rv0625c	7.628179098911891e-06	1.0010044915222809
Rv0626	5.828764748638804e-09	1.0000248846098874
Rv0627	0.0	1.0
Rv0628c	-2.2579416114609785e-10	0.9999984854359276
Rv0629c	3.1059591010240695e-09	1.0000152944452296
Rv0630c	-5.633019606321454e-10	0.9999967375635471
Rv0631c	1.8267432011498386e-10	1.0000006497031166
Rv0632c	1.4082852106689359e-09	1.0000074221265183
Rv0633c	6.246227590711584e-09	1.000031265604797
Rv0634c	6.844144140316644e-10	1.0000033896867109
Rv0634A	-9.956113211639916e-09	0.999950690540771
Rv0634B	0.0	1.0000098030252282
Rv0635	8.316307087419261e-10	1.000003175007007
Rv0636	1.0010874351706889e-09	1.0000049580673722
Rv0637	3.4817985716806277e-09	1.0004659941575484
Rv0638	6.847166167389673e-10	1.0000033911834245
Rv0639	3.702538275973666e-10	1.0002257957154472
Rv0640	1.0188242416386828e-08	1.0000447308467608
Rv0641	4.624378491246972e-09	1.0000223884026558
Rv0642c	0.0	1.0000016867987522
Rv0643c	1.1409645894744358e-08	1.0000565083438793
Rv0644c	5.530864422231829e-06	0.9996924749206174
Rv0645c	2.2042556668822044e-10	1.0000010916976598
Rv0646c	1.6542180236722714e-08	1.0001229364567619
Rv0647c	9.707319281737625e-09	1.0000472298629453
Rv0648	5.754310306027577e-09	1.0000351457938472
Rv0649	1.2466855880965966e-09	0.9999843130777203
Rv0650	1.7038250810230693e-09	1.0000090383760805
Rv0651	0.0	0.9999990548041321
Rv0652	0.0	0.9999985830772911
Rv0653c	8.685402952401944e-10	1.0000033223393092
Rv0654	7.214108199704583e-10	1.0000035039183939
Rv0655	-7.928073753049603e-10	1.0049541148160117
Rv0656c	1.1952240863699615e-09	1.0000020911585115
Rv0657c	-0.00020191081726145255	0.0
Rv0658c	4.608751824619617e-09	0.999998671212246
Rv0659c	1.7918804218197693e-09	1.0000112308585012
Rv0660c	0.0	0.9999960415744139
Rv0661c	1.0107066295006462e-09	0.9999456982833717
Rv0662c	0.0	1.0
Rv0663	-7.392487957891269e-07	0.9998740028863778
Rv0664	2.2690271717085153e-08	1.000112377692413
Rv0665	0.0	1.0000021779135786
Rv0666	0.0	1.0
Rv0667	5.689792969554297e-07	0.9979858693209417
Rv0668	1.5594017188647058e-09	1.0000171582676136
Rv0669c	-3.2302826524777117e-09	0.9999851353620304
Rv0670	0.0	1.0
Rv0671	5.884032705516518e-10	1.000002914174082
Rv0672	1.1595668314434704e-09	0.9999997639602419
Rv0673	5.024521354535239e-10	1.0000024884854724
Rv0674	1.1992914050740211e-08	1.0000593970853737
Rv0675	6.952608211374667e-09	1.000033456936924
Rv0676c	-4.7581118273187784e-07	1.0000759594540378
Rv0677c	1.4665522130030695e-08	1.000072633662371
Rv0678	-7.798283685467311e-10	0.9999843974542462
Rv0679c	0.0	1.0
Rv0680c	0.0	1.0000016877945486
Rv0681	5.194467911362466e-09	1.0000257265459167
Rv0682	-1.0881575640553365e-09	1.0047925332258907
Rv0683	0.0	1.0
Rv0684	2.728562153997416e-09	1.0000135136997166
Rv0685	2.5600616071486115e-10	1.0000007982118877
Rv0686	3.3213592987024754e-10	1.0000016449635258
Rv0687	0.0	0.999991510239879
Rv0688	2.440218582755449e-10	1.0000013769139724
Rv0689c	0.0	0.9999916266129133
Rv0690c	6.767658655704167e-10	1.000003351805885
Rv0691c	-3.8347486297496403e-10	0.9999981007708072
Rv0691A	0.0	1.0000290784278059
Rv0692	1.4920271129703622e-09	1.0000073895353068
Rv0693	5.330088592714333e-10	1.0000025253553697
Rv0694	3.162211603680021e-10	1.000001566142739
Rv0695	0.0	1.0
Rv0696	-2.067022724039358e-06	0.9996576198764439
Rv0697	1.020459439171617e-08	1.0000504205539795
Rv0698	0.0	0.9999940007707535
Rv0699	0.0	1.0
Rv0700	-1.6514045131366117e-09	0.9999918211191677
Rv0701	1.512784064683359e-09	1.0000074923378806
Rv0702	-8.903934256565549e-10	0.9999882960973945
Rv0703	0.0	1.0
Rv0704	5.168054317827853e-10	1.0000016009956108
Rv0705	0.0	1.0
Rv0706	0.0	1.0
Rv0707	9.626454633426818e-10	0.9999702593490614
Rv0708	0.0	1.0
Rv0709	3.97066518553757e-09	1.0000196654406108
Rv0710	-5.560289950690134e-09	0.9999735540823789
Rv0711	-2.533363518963938e-10	0.9999987843945146
Rv0712	-1.5143358789160288e-10	0.9999989566489215
Rv0713	-8.012152608039003e-10	1.0000021493092914
Rv0714	1.404128702198193e-09	0.9562430162411006
Rv0715	0.0	1.0
Rv0716	0.0	1.0
Rv0717	5.180124007519993e-08	1.0002490659534609
Rv0718	4.603273984216116e-09	1.000022798550601
Rv0719	0.0	1.0
Rv0720	0.0	1.0000019053263507
Rv0721	8.657007888324131e-10	1.000004287540413
Rv0722	0.0	1.0
Rv0723	2.6754466866230064e-05	1.0015170269795473
Rv0724	1.4314761209166527e-06	1.0002592746019776
Rv0725c	-2.7727805607113964e-09	0.9999862673005918
Rv0726c	1.2623522227528383e-09	1.0000070304243167
Rv0727c	-3.725322494929628e-09	0.9999802423149033
Rv0728c	-5.079221135850798e-06	1.0006750289296904
Rv0729	2.7133139430812747e-06	1.0005863407850517
Rv0730	0.0	0.9999995955517482
Rv0731c	1.2627584144997428e-08	1.0000615406383104
Rv0732	-1.0457421595333471e-09	0.9999887338171529
Rv0733	4.3575920649630007e-10	0.9999988306118289
Rv0734	2.3963664386172923e-09	1.0000115112858112
Rv0735	4.3534809091028137e-10	1.0000021561405021
Rv0736	2.1287988039020433e-10	1.0000006646311215
Rv0737	3.133229009577576e-09	1.0000155178858274
Rv0738	2.8189655054688956e-09	1.0000130858153373
Rv0739	2.546955979454424e-09	1.000012614262148
Rv0740	-3.108835682597011e-05	0.9997356587562989
Rv0742	0.0	0.9999973506208266
Rv0743c	3.674199222647445e-09	1.000018197139076
Rv0744c	6.608565916721432e-10	0.9999016972581177
Rv0745	1.5905329275867075e-09	1.000008656682118
Rv0746	-3.198917307328797e-05	0.8604615571717544
Rv0747	-1.4658735902506326e-05	0.9417110459210701
Rv0748	1.1541167077577796e-08	1.0000534398273657
Rv0749	2.8529452356096385e-08	0.9213792240885522
Rv0749A	0.0	0.999970095564135
Rv0750	-3.32326230423341e-08	0.9998260378013653
Rv0751c	0.0	1.0
Rv0752c	3.694665684506049e-10	0.9999985905133811
Rv0753c	-8.076056490224914e-11	0.9999975069847908
Rv0754	8.779661997415644e-10	1.0000042648784797
Rv0755c	-2.761784571314596e-06	0.9938700936760936
Rv0756c	1.3585174651886689e-09	1.0000067283045238
Rv0757	3.1028740687943923e-10	1.000001536754747
Rv0758	2.33922076153803e-09	1.0000264381382742
Rv0759c	0.0	1.0
Rv0760c	0.0	1.0
Rv0761c	1.2080386690982436e-09	0.99999683063333
Rv0762c	-5.849097317600638e-10	0.9999971031283034
Rv0763c	0.0	1.0
Rv0764c	9.868200701035335e-11	1.0035102737488728
Rv0765c	1.030099450183286e-09	0.9999649040258394
Rv0766c	1.1848736158892592e-08	1.0000586830181741
Rv0767c	1.8761683873158574e-09	1.000009292064748
Rv0768	2.2898866136600304e-10	0.9999988827408518
Rv0769	0.0	1.0
Rv0770	0.0	1.0
Rv0771	-2.14660088578289e-05	0.9999999999960008
Rv0772	2.5416512783316136e-09	1.0000124533447672
Rv0773c	5.3836261559858656e-09	1.0000065793835262
Rv0774c	-2.4740415272006544e-10	0.9999987746859922
Rv0775	3.1070229722374165e-10	1.0000015388095667
Rv0776c	3.031519479890221e-10	0.9972283140303568
Rv0777	2.472247629614621e-06	1.0000877654040303
Rv0778	1.3469032555946114e-09	1.000007167741774
Rv0779c	7.482304997807887e-09	1.0000333078114554
Rv0780	-7.761124520833107e-10	0.9999961561620987
Rv0783c	7.624031628239436e-09	1.0000384195384677
Rv0784	1.8873864138235774e-09	1.0000093476240621
Rv0785	1.9430431430489392e-08	1.0000948473223163
Rv0786c	-3.2163413599128887e-09	0.9999847750208396
Rv0787	4.532880737428968e-10	1.0000075167395206
Rv0787A	0.0	1.0
Rv0788	-4.588983637532351e-10	0.999997178101908
Rv0789c	4.676493636779355e-10	1.000002316118423
Rv0790c	2.3392791592691253e-09	1.0000111596440266
Rv0791c	2.121492870266195e-09	1.0000102976362486
Rv0792c	-5.456258778124834e-10	0.999997297688726
Rv0793	0.0	1.0
Rv0794c	1.9098722603416718e-10	1.00000094589893
Rv0797	-1.4460671549088033e-10	0.9999934313794505
Rv0798c	-1.1102230246251565e-16	0.9999999999994501
Rv0799c	-8.341875523676379e-10	0.999995654468081
Rv0800	2.853159046467546e-06	1.0003463044142362
Rv0801	3.674640285666886e-05	1.000766459911489
Rv0802c	0.0	0.9999994348605421
Rv0803	1.8463769402288221e-10	0.9999752482705389
Rv0804	4.346397686205705e-10	1.0000017757982973
Rv0805	7.961192260985683e-10	0.9999844115845423
Rv0806c	2.7464952534472786e-10	1.000001273012439
Rv0807	2.9581904148479055e-09	1.0000146509753909
Rv0808	-1.8487570918601648e-09	0.9999888798212538
Rv0809	4.983927714974357e-10	1.0000022736571115
Rv0810c	0.0	1.0
Rv0811c	-1.639783753226709e-09	0.9999916837808013
Rv0812	9.4684537987888e-10	0.9999964799081434
Rv0813c	0.0	0.9999973670954511
Rv0814c	0.0	1.0
Rv0815c	0.0	0.9999997074728162
Rv0816c	-1.1582685366384737e-09	0.9999942634646705
Rv0817c	-2.7262142543449386e-10	0.9999972475501989
Rv0818	7.688286694174096e-06	0.9995270947206241
Rv0819	5.283991577620384e-09	1.000026169928136
Rv0820	5.374457955675815e-06	1.0000846980949472
Rv0821c	-5.363973709648917e-10	0.9999875856287685
Rv0822c	9.82470092947274e-07	1.0000367251983255
Rv0823c	2.1945515404908633e-08	0.9974260061382381
Rv0824c	-1.4058968988983622e-09	0.9999930370402241
Rv0825c	-7.61139491822771e-06	0.9997273512502942
Rv0826	-6.121272932979593e-10	0.999996545824639
Rv0827c	1.158459439487558e-09	1.0000057374808107
Rv0828c	-4.096758321470162e-09	0.9999784405372307
Rv0830	8.367267656517186e-09	1.0000411547469263
Rv0831c	-5.164717542527342e-10	0.9998141047771161
Rv0832	4.4355354389402635e-09	1.0000385665804576
Rv0833	-9.772184580703058e-07	0.996297419014321
Rv0834c	1.7877955638123666e-07	1.0002377427662643
Rv0835	9.929857144153065e-06	1.000783017970931
Rv0836c	1.0785735401086516e-05	0.9329531680090581
Rv0837c	-4.068993501027407e-06	0.9996893106976324
Rv0838	0.0	1.0000002587520262
Rv0839	-9.715160897982855e-10	0.9901296628826891
Rv0840c	0.0	0.9999996924784692
Rv0841	-3.423727013007749e-08	0.9998304337004107
Rv0842	3.4848231567630172e-06	1.0003125046281671
Rv0843	6.518448003589583e-10	1.0000026360218417
Rv0844c	2.87681101163173e-10	1.0000014247929114
Rv0845	-3.118909331356612e-06	0.9997801164568751
Rv0846c	1.1418324064038643e-09	0.9989352583101713
Rv0847	4.713295864711142e-09	1.0000233434539498
Rv0848	3.234515322247944e-09	1.0000093374813952
Rv0849	7.067777474389914e-10	1.0000038697524942
Rv0851c	6.931811846244695e-06	1.0005494868394784
Rv0852	1.0135647876552412e-09	1.000005019863727
Rv0853c	1.3093681694442694e-09	1.000004670480352
Rv0854	2.8298963727912962e-09	1.0000113499860066
Rv0855	1.3583154045981871e-09	1.0000048352042485
Rv0856	3.3214582750851207e-09	1.0000164501254571
Rv0857	4.071821824158661e-09	1.000020166437239
Rv0858c	3.2398191116556063e-06	1.001060961051727
Rv0859	1.0919036230738755e-09	1.000003975675263
Rv0860	-8.256458849942305e-10	1.003350611738032
Rv0861c	7.024292258961395e-11	1.0000001452678122
Rv0862c	8.73798411293869e-07	1.0029891033415321
Rv0863	0.0	1.0
Rv0864	0.0	1.0000009532998295
Rv0865	0.0	1.0
Rv0866	3.5664613484698293e-09	1.0000176635476834
Rv0867c	1.6746790953980906e-08	1.000015646145814
Rv0868c	-2.5627212019152523e-09	0.999990563577493
Rv0869c	1.6612389241998926e-10	1.0000005287695313
Rv0870c	6.478608982618539e-09	1.000032086487839
Rv0871	9.515263021953047e-09	1.0000471260685833
Rv0872c	-5.988087803387998e-11	0.9999987302516811
Rv0873	-1.9570617348918518e-10	0.9999990307296254
Rv0874c	4.631743877325789e-10	1.0000029843253917
Rv0875c	7.30360794065632e-09	1.000026892282325
Rv0876c	5.755733112344785e-10	1.0000026419033095
Rv0877	3.728375219669289e-09	1.0000180794602602
Rv0878c	-9.277760004700042e-09	0.9999415230957711
Rv0879c	0.0	1.0000033239317039
Rv0880	0.0	1.0
Rv0881	2.3838092610972694e-10	1.000001180624839
Rv0882	0.0	1.0
Rv0883c	3.152176297760434e-10	1.0000009814862785
Rv0884c	3.8738934282633863e-10	1.0000029970076663
Rv0885	5.534703251264261e-10	1.0000025283081335
Rv0886	1.5482490844931363e-09	1.0000072717552906
Rv0887c	-8.111659122178594e-10	0.9999959825534698
Rv0888	1.1057655346924378e-09	0.9998860579834028
Rv0889c	-1.5019163690510595e-10	1.0000122115027401
Rv0890c	4.824095012345708e-10	1.000002518935567
Rv0891c	2.3164503648587242e-10	1.000001147264122
Rv0892	5.143213077651865e-10	1.000003437620354
Rv0893c	0.0	0.9963454132118866
Rv0894	3.174460708577076e-06	1.000192537076189
Rv0895	4.569936706833033e-09	1.0000346165664362
Rv0896	3.756604527449525e-09	1.000017759565935
Rv0897c	7.079065722503941e-09	1.0000348737258893
Rv0898c	0.0	1.0
Rv0899	7.182191508192659e-10	1.0000033217721278
Rv0900	0.0	1.00000801161027
Rv0901	0.0	0.9999990424153024
Rv0902c	0.0	1.0
Rv0903c	0.0	0.9999995383346615
Rv0904c	-1.9761936531637048e-10	0.9978113780447044
Rv0905	3.184132402189732e-10	1.0000007191211535
Rv0906	5.743026054716438e-10	1.0000017478587588
Rv0907	3.842223983419046e-09	1.0000190293122257
Rv0908	1.1963972590400829e-09	1.000006245088455
Rv0909	0.00016441245495729673	1.0018153445381028
Rv0910	0.0	0.9999987554820966
Rv0911	2.75251821335587e-10	1.0000013632346452
Rv0912	1.9861158384593125e-08	1.0000489031905635
Rv0913c	1.2241940239299254e-09	1.0000055837562243
Rv0914c	-1.294034324139659e-10	0.9999991957902912
Rv0915c	-1.238432134620382e-10	0.9999995319554763
Rv0916c	0.0	1.0
Rv0917	-7.015750203009929e-10	0.9999951977542232
Rv0918	2.041376220129898e-05	1.00116360115166
Rv0919	2.7085134135518274e-09	1.0000134144046877
Rv0920c	4.904843753372745e-10	1.000002308086366
Rv0921	4.609477244343907e-10	1.00000299633602
Rv0922	-9.196379213705086e-10	0.9999941652902979
Rv0923c	5.1393130029442347e-08	0.9998847539869581
Rv0924c	7.4638523139825e-10	1.000003696608441
Rv0925c	3.543587645538082e-10	1.0000017550261515
Rv0926c	-9.55618900677635e-09	0.9970812716128493
Rv0927c	-2.7118199907860685e-09	0.999986190356754
Rv0928	5.372943001624719e-08	0.9996714143503737
Rv0929	6.43345876571999e-10	1.0000012376264935
Rv0930	-4.767053918275366e-09	0.9999597995750744
Rv0931c	2.3394325365799773e-10	0.9954040583419236
Rv0932c	3.703838281132743e-06	1.000296844541035
Rv0933	4.062319314268592e-09	1.0000036876002811
Rv0934	1.4710416218477462e-10	0.9972052205644932
Rv0935	-4.318696511518283e-10	0.9999978610871026
Rv0936	-2.8588142964025565e-10	0.9974118547573951
Rv0937c	-4.819157295443688e-09	0.999975340759485
Rv0938	2.22035168029322e-10	1.0000012050768816
Rv0939	-3.638150725127076e-09	0.9999806503964304
Rv0940c	-5.906053424098445e-10	0.9999970749197571
Rv0941c	-3.021975447659031e-10	0.999998119367456
Rv0942	1.7758371440024234e-09	1.0000087951560401
Rv0943c	1.6254325663211944e-10	0.9968645033776687
Rv0944	8.267240780845952e-10	1.0000030440990593
Rv0945	5.327832170165525e-06	1.0002636374405214
Rv0946c	9.843560966338316e-09	0.9997207271444205
Rv0948c	1.9651129057329797e-09	1.0000077856376637
Rv0949	1.3670947707211667e-10	0.9999707471940721
Rv0950c	1.220230905207842e-08	0.9966790105085622
Rv0951	1.421907758203389e-09	1.000006864678841
Rv0952	-4.920795021456925e-06	0.9999252658345714
Rv0953c	-2.564164436336114e-10	0.9999957980974629
Rv0954	-1.8185335293186e-08	0.9998684248517494
Rv0955	9.204150774877462e-10	1.000004373529716
Rv0956	2.220894135263052e-09	0.9996973919136953
Rv0957	5.422531423882049e-09	1.000026368626035
Rv0958	3.2769098545770703e-09	1.000015392278748
Rv0959	1.06173525526998e-09	1.00000529556306
Rv0959A	-3.703461037840583e-09	0.9999816579364689
Rv0960	0.0	0.9999984665926663
Rv0961	0.0	1.0
Rv0962c	-3.293567640838546e-10	0.9999983688007975
Rv0963c	1.8280902902567675e-09	1.0000090539492388
Rv0964c	-2.947522892426946e-09	0.9999863359794033
Rv0965c	1.0456883137166528e-09	1.0000038503444806
Rv0966c	-1.872767385613372e-09	0.9999907247793307
Rv0967	1.4855295882298947e-09	1.0000073573551351
Rv0968	1.5168782452334995e-08	1.0000778755980504
Rv0969	-8.87679756478299e-07	1.000871622452939
Rv0970	0.0	0.9998660639300379
Rv0971c	1.7854642209158555e-09	1.0000052699079993
Rv0972c	-7.797896217631717e-10	0.9999961379502479
Rv0973c	3.927061453801173e-10	0.9999993464326384
Rv0974c	1.6841067762563e-08	1.0003739911206433
Rv0975c	2.1953129869523025e-09	1.0000067657127278
Rv0976c	1.5140192433094057e-09	0.9989055836251135
Rv0977	2.352250616510787e-10	1.00000070936339
Rv0978c	3.903603112975773e-08	1.0001621624700405
Rv0979c	0.0	1.0
Rv0979A	4.109866114099248e-09	1.0000203548584956
Rv0980c	-1.5011714759038952e-06	0.998547219180176
Rv0981	-9.520856953881829e-06	1.0006204326657848
Rv0982	-2.536875878811351e-06	0.9998718631989607
Rv0983	2.2426871471026288e-10	1.000000521523624
Rv0984	5.580673700933403e-10	1.000003550486163
Rv0985c	8.007613461202823e-10	1.0000039659160267
Rv0986	-5.2105353920417485e-09	0.9999734381024842
Rv0987	4.92097983140205e-07	0.9997110819561102
Rv0988	-2.880918533565424e-06	0.9977820280589066
Rv0989c	2.2974430691213854e-09	1.0000044641624648
Rv0990c	1.0218322906041521e-05	1.0032338745150111
Rv0991c	0.0	1.0
Rv0992c	-8.11045402937527e-06	0.9994128005266641
Rv0993	2.1224999535718325e-10	0.9999967365332803
Rv0994	2.3187458844664555e-06	0.9993899234401286
Rv0995	2.26387891766322e-09	1.0000112122715779
Rv0996	-2.5857294247422224e-06	0.9976258370996611
Rv0997a	2.7437220273540674e-09	1.0000135887817432
Rv0997	1.4272866388775896e-08	1.000069362207609
Rv0998	3.662686820504746e-10	1.000003254970113
Rv0999	2.961927669797859e-07	1.0014673674801562
Rv1000c	1.9893708347318295e-09	1.0000035660793969
Rv1001	3.132118017501462e-06	1.0155120609031727
Rv1002c	-1.317964404279337e-09	0.9999931189841637
Rv1003	0.0	0.9999996863173128
Rv1004c	1.2229223744775197e-09	1.0000052010196567
Rv1005c	2.4325698184668454e-06	1.0000292151937824
Rv1006	5.913238732002668e-09	1.0000292066387952
Rv1007c	0.0	1.000000603369302
Rv1008	1.0038571585102574e-08	1.0000532640641238
Rv1009	3.3804956056648905e-09	0.9969319716416929
Rv1010	3.1189022475786032e-09	0.996107975168972
Rv1011	1.2143951955145837e-09	1.0000060145128031
Rv1012	-4.6474675451824154e-05	0.9949974104292447
Rv1013	2.439266566511833e-10	0.9999999191475916
Rv1014c	-3.3371737040432947e-09	1.000019425435866
Rv1015c	3.918922408807646e-10	1.0000023148029282
Rv1016c	1.1513285880226931e-09	1.0000057021639734
Rv1017c	3.0621918889472965e-09	1.0000149345656582
Rv1018c	0.0	1.0000001460846772
Rv1019	4.958514709940687e-10	1.0000024557944824
Rv1020	2.2399899668457124e-07	1.001109253721942
Rv1021	5.514209200363496e-09	1.0000270792588237
Rv1022	9.035286069769555e-06	1.0014785230644603
Rv1023	2.563571599278891e-06	1.0000023078714708
Rv1024	0.0	0.9999977648108421
Rv1025	5.9572067834245956e-08	1.000295041487337
Rv1026	9.982846771450227e-10	1.0000070818820082
Rv1027c	0.0	0.9999969469600479
Rv1028c	2.558359080140349e-10	1.0000017681694713
Rv1028A	0.0	1.0
Rv1029	9.349802598812573e-10	1.0000035024963252
Rv1030	-3.4036081730803858e-09	0.9999830902421593
Rv1031	-1.0772579439599639e-08	0.9999466468434643
Rv1032c	1.2364504864414982e-07	1.000612374563786
Rv1033c	1.8860489281458115e-09	1.0000093409999213
Rv1037c	8.949012963999081e-07	0.985717356186156
Rv1038c	-5.930486879357488e-09	0.999967736276224
Rv1039c	6.838538069153799e-10	1.0000007408243596
Rv1040c	4.768452244174881e-09	1.000020068077789
Rv1041c	0.0	0.9999988029311624
Rv1042c	1.1118562182055314e-09	1.0000006819618177
Rv1043c	1.6929928570164066e-09	1.0000076620449516
Rv1044	0.0	1.0
Rv1045	4.830909172692799e-09	1.0000239259552224
Rv1047	5.501908523219967e-08	0.9997925939556259
Rv1048c	1.4270284953710188e-10	1.0000008865196361
Rv1049	0.0	1.0
Rv1050	8.690018704626823e-10	1.0000054080865772
Rv1051c	5.551115123125783e-17	1.0000014924210892
Rv1052	0.0	0.9999984428319957
Rv1056	1.1761494000950279e-09	1.0000054272816916
Rv1057	1.3825018907454023e-10	1.0000083945333742
Rv1058	8.380505733818211e-10	0.9999934700264632
Rv1059	-1.8595732731441217e-09	0.9999907901255695
Rv1060	0.0	1.0
Rv1061	-1.7338808167011166e-10	0.9999963642959678
Rv1062	-2.865647164007612e-10	0.9999982166576294
Rv1063c	5.9105777494572465e-09	1.0000290645874637
Rv1064c	0.0	1.0
Rv1065	5.840053440842041e-10	1.0000033746898584
Rv1066	0.0	1.0
Rv1067c	9.577775164637536e-08	1.0002998122510318
Rv1068c	1.0292215195828458e-05	1.0111377044607488
Rv1069c	1.214075734390363e-08	1.0000603290373795
Rv1070c	1.4567091977113478e-09	1.0000088358252246
Rv1071c	0.0	0.9999898111602618
Rv1072	2.343253924230737e-10	1.0000011605390717
Rv1073	2.297446122234703e-10	1.0000011378519256
Rv1074c	0.0	1.0
Rv1075c	5.625654109220335e-09	1.0000271800360814
Rv1076	2.4301527790093758e-08	1.0001191700634517
Rv1077	-3.808938719984667e-10	1.0000008837495402
Rv1078	7.806512428931711e-06	0.9999140035953715
Rv1079	8.101671555849066e-10	1.0000040125000065
Rv1080c	0.0	1.0
Rv1081c	4.094447669800161e-09	1.0000202784958494
Rv1082	5.833347693773305e-10	1.0000028890714092
Rv1083	0.0	1.0
Rv1084	4.2930109467320676e-10	1.0000012682788333
Rv1085c	1.649972269923694e-09	1.00000410337376
Rv1086	7.1578430149710215e-06	1.0002790050535721
Rv1087	6.362063931231177e-10	0.9999997085914579
Rv1088	9.399111322583309e-09	1.0000652171030837
Rv1088a	0.0	1.0
Rv1091	3.88923149241549e-09	1.000021516135036
Rv1092c	2.0825198232543585e-09	1.0000103140577186
Rv1093	3.652521174402068e-09	1.0000174849398913
Rv1094	-2.4731622305651513e-10	0.9999987751214798
Rv1095	-1.1444778458269411e-10	0.9999995785862009
Rv1096	1.5151166432580965e-09	1.0000075038903997
Rv1097c	-5.6536352839309245e-06	0.9981521738727781
