4.2_YBP	4.2_ns	4.2_nsStd	4.2_s	4.2_sStd	4.2_all	4.2_allStd
197	4.864218368747234e-08	9.866325578520161e-08	3.2512568431341645e-08	5.445978364284937e-08	8.115475211881397e-08	1.4066187903165339e-07
198	5.0072836148868583e-08	9.974521651232176e-08	3.075953696497872e-08	5.427283179392015e-08	8.083237311384731e-08	1.427027013285538e-07
199	4.4802011291092944e-08	9.559276762765069e-08	2.752169096866517e-08	5.219764742995119e-08	7.232370225975812e-08	1.372437764674692e-07
200	5.334662183591846e-08	1.0524694724974697e-07	2.915436286535956e-08	5.34994425311559e-08	8.250098470127803e-08	1.5085114133346238e-07
201	5.334662183591846e-08	1.0524694724974697e-07	2.915436286535956e-08	5.34994425311559e-08	8.250098470127803e-08	1.5085114133346238e-07
202	5.334662183591846e-08	1.0524694724974697e-07	2.915436286535956e-08	5.34994425311559e-08	8.250098470127803e-08	1.5085114133346238e-07
203	5.162576306701786e-08	1.0396365016445886e-07	2.8213899547122153e-08	5.288095846075691e-08	7.983966261414003e-08	1.491123040759647e-07
204	4.95847518569943e-08	1.0393418707801615e-07	2.281122281470686e-08	4.655332014966026e-08	7.239597467170116e-08	1.4610018450633837e-07
205	4.989880989469161e-08	1.0579562224925732e-07	1.9332426089444328e-08	4.6054628396956344e-08	6.923123598413595e-08	1.4666863598576403e-07
206	4.970969215993969e-08	1.0810482521510844e-07	2.219648921380644e-08	4.86999295579191e-08	7.190618137374613e-08	1.532292032673984e-07
207	4.6281437528219705e-08	1.0506827162469198e-07	2.33126979544543e-08	4.823416471603802e-08	6.9594135482674e-08	1.4843751298847959e-07
208	2.6681870144900353e-08	4.003020437675929e-08	1.676025290695681e-08	2.6444449146470697e-08	4.344212305185716e-08	5.583635420413869e-08
209	2.6681870144900353e-08	4.003020437675929e-08	1.676025290695681e-08	2.6444449146470697e-08	4.344212305185716e-08	5.583635420413869e-08
210	2.6681870144900353e-08	4.003020437675929e-08	1.676025290695681e-08	2.6444449146470697e-08	4.344212305185716e-08	5.583635420413869e-08
211	2.5693652732126267e-08	3.96037799960409e-08	1.8413963003925836e-08	2.7285751695377773e-08	4.41076157360521e-08	5.489756853584423e-08
212	2.1726752431738398e-08	3.469732994498016e-08	1.5653609951017303e-08	2.3820569043988076e-08	3.73803623827557e-08	4.3677750712560474e-08
213	2.3680450782484195e-08	3.627637524868727e-08	1.769538516201956e-08	2.4602860630145768e-08	4.137583594450376e-08	4.4792288275642985e-08
214	2.323818399921686e-08	3.5575861067236297e-08	1.7502496112938257e-08	2.410260626601379e-08	4.074068011215512e-08	4.395486250328535e-08
215	2.1622292119277443e-08	3.54683413954167e-08	1.760691227830705e-08	2.4615686746023166e-08	3.9229204397584506e-08	4.4285458417672684e-08
216	2.1622292119277443e-08	3.54683413954167e-08	2.6506973948614378e-08	4.51128692720061e-08	4.812926606789183e-08	5.4822999741059865e-08
217	1.4376793157798667e-08	2.217035167967411e-08	2.771183640082412e-08	4.576341108719173e-08	4.208862955862279e-08	5.183338907182109e-08
218	1.506140235578908e-08	2.2463731819973906e-08	2.9031447658006223e-08	4.6429598906710836e-08	4.409285001379531e-08	5.221366235563011e-08
219	1.6646813130082665e-08	2.305092245201372e-08	3.208738951674372e-08	4.779714482164462e-08	4.873420264682639e-08	5.279251217472228e-08
220	1.6646813130082665e-08	2.305092245201372e-08	3.208738951674372e-08	4.779714482164462e-08	4.873420264682639e-08	5.279251217472228e-08
221	1.6646813130082665e-08	2.305092245201372e-08	3.208738951674372e-08	4.779714482164462e-08	4.873420264682639e-08	5.279251217472228e-08
222	1.6646813130082665e-08	2.305092245201372e-08	3.208738951674372e-08	4.779714482164462e-08	4.873420264682639e-08	5.279251217472228e-08
223	1.6646813130082665e-08	2.305092245201372e-08	3.208738951674372e-08	4.779714482164462e-08	4.873420264682639e-08	5.279251217472228e-08
224	1.6646813130082665e-08	2.305092245201372e-08	3.208738951674372e-08	4.779714482164462e-08	4.873420264682639e-08	5.2792512174722275e-08
225	1.6045308840031785e-08	2.312391586762833e-08	2.2967798980630513e-08	2.644443897680372e-08	3.90131078206623e-08	3.980492166899067e-08
226	1.6045308840031785e-08	2.312391586762833e-08	2.2967798980630513e-08	2.644443897680372e-08	3.90131078206623e-08	3.980492166899067e-08
227	1.6045308840031785e-08	2.312391586762833e-08	2.2967798980630513e-08	2.644443897680372e-08	3.90131078206623e-08	3.980492166899067e-08
228	1.6045308840031785e-08	2.312391586762833e-08	2.2967798980630513e-08	2.644443897680372e-08	3.90131078206623e-08	3.980492166899067e-08
229	1.6045308840031785e-08	2.312391586762833e-08	2.2967798980630513e-08	2.644443897680372e-08	3.90131078206623e-08	3.980492166899067e-08
230	1.5153902793363358e-08	2.2770976039632044e-08	2.680934560879998e-08	3.018832650532936e-08	4.196324840216334e-08	4.055076326597434e-08
231	1.6045308840031785e-08	2.312391586762833e-08	3.675651002034553e-08	5.603989240905825e-08	5.280181886037732e-08	5.985904044686189e-08
232	1.7048140642533776e-08	2.3474215327868062e-08	3.905379189661713e-08	5.698272825357891e-08	5.61019325391509e-08	6.018227324920645e-08
233	1.6045308840031785e-08	2.312391586762833e-08	3.859331237902312e-08	5.5312043345839856e-08	5.46386212190549e-08	5.867804699243259e-08
234	1.4095716338441439e-08	2.2439245022740875e-08	4.100539440271206e-08	5.614024980414912e-08	5.51011107411535e-08	6.045387938161738e-08
235	2.2450568347215155e-08	3.9884304478243067e-08	4.226691709637828e-08	5.46973028235778e-08	6.471748544359344e-08	7.01376179564215e-08
236	2.3583055474567458e-08	4.202361914612534e-08	4.418066207134262e-08	5.7058561496238954e-08	6.77637175459101e-08	7.254350147648549e-08
237	2.3583055474567458e-08	4.202361914612534e-08	4.418066207134262e-08	5.7058561496238954e-08	6.77637175459101e-08	7.254350147648549e-08
238	2.3583055474567458e-08	4.202361914612534e-08	4.418066207134262e-08	5.7058561496238954e-08	6.77637175459101e-08	7.254350147648549e-08
239	2.3583055474567458e-08	4.202361914612534e-08	4.418066207134262e-08	5.7058561496238954e-08	6.77637175459101e-08	7.254350147648549e-08
240	2.2109114507406994e-08	4.108768745469912e-08	4.141937069188371e-08	5.627228826210055e-08	6.35284851992907e-08	7.212979638479729e-08
241	2.3583055474567458e-08	4.202361914612534e-08	4.0086633703001254e-08	5.7872757971535286e-08	6.366968917756873e-08	7.449319215828227e-08
242	2.3583055474567458e-08	4.202361914612534e-08	4.0086633703001254e-08	5.7872757971535286e-08	6.366968917756873e-08	7.449319215828227e-08
243	2.3583055474567458e-08	4.202361914612534e-08	4.0086633703001254e-08	5.7872757971535286e-08	6.366968917756873e-08	7.449319215828227e-08
244	2.3583055474567458e-08	4.202361914612534e-08	4.0086633703001254e-08	5.7872757971535286e-08	6.366968917756873e-08	7.449319215828227e-08
245	2.3583055474567458e-08	4.202361914612534e-08	4.0086633703001254e-08	5.7872757971535286e-08	6.366968917756873e-08	7.449319215828227e-08
246	2.888232320503059e-08	4.557240511473853e-08	3.758121909656367e-08	5.6869008636358066e-08	6.646354230159427e-08	7.293485228091918e-08
247	2.9837435184830796e-08	4.79150753588584e-08	2.570801001090016e-08	2.9196441385482312e-08	5.554544519573096e-08	6.351817176531061e-08
248	2.9837435184830796e-08	4.79150753588584e-08	2.570801001090016e-08	2.9196441385482312e-08	5.554544519573096e-08	6.351817176531061e-08
249	3.3767349998223176e-08	4.856970979636073e-08	2.3994142676840148e-08	2.8926219149417407e-08	5.776149267506333e-08	6.19220456015156e-08
250	3.8962326921026734e-08	5.019495958894485e-08	2.0599730912686262e-08	2.350916165312733e-08	5.9562057833713006e-08	6.382449021263839e-08
251	3.8962326921026734e-08	5.019495958894485e-08	2.0599730912686262e-08	2.350916165312733e-08	5.9562057833713006e-08	6.382449021263839e-08
252	3.8962326921026734e-08	5.019495958894485e-08	2.0599730912686262e-08	2.350916165312733e-08	5.9562057833713006e-08	6.382449021263839e-08
253	3.8962326921026734e-08	5.019495958894485e-08	2.0599730912686262e-08	2.350916165312733e-08	5.9562057833713006e-08	6.382449021263839e-08
254	3.8962326921026734e-08	5.019495958894485e-08	2.0599730912686262e-08	2.350916165312733e-08	5.9562057833713006e-08	6.382449021263839e-08
255	3.8962326921026734e-08	5.019495958894485e-08	2.0599730912686262e-08	2.350916165312733e-08	5.9562057833713006e-08	6.382449021263839e-08
256	3.6914464290096904e-08	4.89293970302432e-08	2.0598643002924246e-08	2.2653995353442332e-08	5.751310729302115e-08	6.194492038188554e-08
257	4.3066875005113056e-08	5.0280563900212126e-08	2.403175017007829e-08	2.2720780120950956e-08	6.709862517519135e-08	6.19154823111204e-08
258	4.3066875005113056e-08	5.0280563900212126e-08	2.403175017007829e-08	2.2720780120950956e-08	6.709862517519135e-08	6.19154823111204e-08
259	4.3066875005113056e-08	5.0280563900212126e-08	2.403175017007829e-08	2.2720780120950956e-08	6.709862517519135e-08	6.19154823111204e-08
260	4.3066875005113056e-08	5.0280563900212126e-08	2.403175017007829e-08	2.2720780120950956e-08	6.709862517519135e-08	6.19154823111204e-08
261	4.3066875005113056e-08	5.0280563900212126e-08	2.403175017007829e-08	2.2720780120950956e-08	6.709862517519135e-08	6.19154823111204e-08
262	4.358421053643204e-08	4.8341232995307855e-08	2.218315400314919e-08	2.2749313103143703e-08	6.576736453958124e-08	5.966495889490056e-08
263	3.8185283150969926e-08	4.639703605752693e-08	2.403175017007829e-08	2.2720780120950956e-08	6.221703332104822e-08	6.076761629651863e-08
264	3.8185283150969926e-08	4.639703605752693e-08	2.403175017007829e-08	2.2720780120950956e-08	6.221703332104822e-08	6.076761629651863e-08
265	3.8185283150969926e-08	4.639703605752693e-08	2.403175017007829e-08	2.2720780120950956e-08	6.221703332104822e-08	6.076761629651863e-08
266	3.8185283150969926e-08	4.639703605752693e-08	2.403175017007829e-08	2.2720780120950956e-08	6.221703332104822e-08	6.076761629651863e-08
267	3.8185283150969926e-08	4.639703605752693e-08	2.403175017007829e-08	2.2720780120950956e-08	6.221703332104822e-08	6.076761629651863e-08
268	3.8185283150969926e-08	4.639703605752693e-08	2.403175017007829e-08	2.2720780120950956e-08	6.221703332104822e-08	6.076761629651863e-08
269	3.8185283150969926e-08	4.639703605752693e-08	2.403175017007829e-08	2.2720780120950956e-08	6.221703332104822e-08	6.076761629651863e-08
270	3.8185283150969926e-08	4.639703605752693e-08	2.403175017007829e-08	2.2720780120950956e-08	6.221703332104822e-08	6.076761629651863e-08
271	3.8185283150969926e-08	4.639703605752693e-08	2.403175017007829e-08	2.2720780120950956e-08	6.221703332104822e-08	6.076761629651863e-08
272	3.8185283150969926e-08	4.639703605752693e-08	2.403175017007829e-08	2.2720780120950956e-08	6.221703332104822e-08	6.076761629651863e-08
273	3.8185283150969926e-08	4.639703605752693e-08	2.403175017007829e-08	2.2720780120950956e-08	6.221703332104822e-08	6.076761629651863e-08
274	3.8185283150969926e-08	4.639703605752693e-08	2.403175017007829e-08	2.2720780120950956e-08	6.221703332104822e-08	6.076761629651863e-08
275	3.8185283150969926e-08	4.639703605752693e-08	2.403175017007829e-08	2.2720780120950956e-08	6.221703332104822e-08	6.076761629651863e-08
276	3.8185283150969926e-08	4.639703605752693e-08	2.403175017007829e-08	2.2720780120950956e-08	6.221703332104822e-08	6.076761629651863e-08
277	3.8185283150969926e-08	4.639703605752693e-08	2.403175017007829e-08	2.2720780120950956e-08	6.221703332104822e-08	6.076761629651863e-08
278	3.8185283150969926e-08	4.639703605752693e-08	2.403175017007829e-08	2.2720780120950956e-08	6.221703332104822e-08	6.076761629651863e-08
279	3.8185283150969926e-08	4.639703605752693e-08	2.403175017007829e-08	2.2720780120950956e-08	6.221703332104822e-08	6.076761629651863e-08
280	3.8185283150969926e-08	4.639703605752693e-08	2.403175017007829e-08	2.2720780120950956e-08	6.221703332104822e-08	6.076761629651863e-08
281	3.8185283150969926e-08	4.639703605752693e-08	2.403175017007829e-08	2.2720780120950956e-08	6.221703332104822e-08	6.076761629651863e-08
282	3.8185283150969926e-08	4.639703605752693e-08	2.403175017007829e-08	2.2720780120950956e-08	6.221703332104822e-08	6.076761629651863e-08
283	3.8185283150969926e-08	4.639703605752693e-08	2.403175017007829e-08	2.2720780120950956e-08	6.221703332104822e-08	6.076761629651863e-08
284	3.8185283150969926e-08	4.639703605752693e-08	2.403175017007829e-08	2.2720780120950956e-08	6.221703332104822e-08	6.076761629651863e-08
285	3.8185283150969926e-08	4.639703605752693e-08	2.403175017007829e-08	2.2720780120950956e-08	6.221703332104822e-08	6.076761629651863e-08
286	3.8185283150969926e-08	4.639703605752693e-08	2.403175017007829e-08	2.2720780120950956e-08	6.221703332104822e-08	6.076761629651863e-08
287	3.8185283150969926e-08	4.639703605752693e-08	2.403175017007829e-08	2.2720780120950956e-08	6.221703332104822e-08	6.076761629651863e-08
288	3.8185283150969926e-08	4.639703605752693e-08	2.403175017007829e-08	2.2720780120950956e-08	6.221703332104822e-08	6.076761629651863e-08
289	3.8185283150969926e-08	4.639703605752693e-08	2.403175017007829e-08	2.2720780120950956e-08	6.221703332104822e-08	6.076761629651863e-08
290	3.8185283150969926e-08	4.639703605752693e-08	2.403175017007829e-08	2.2720780120950956e-08	6.221703332104822e-08	6.076761629651863e-08
291	3.5247953677818397e-08	4.5723392894128745e-08	2.218315400314919e-08	2.2749313103143706e-08	5.743110768096759e-08	6.069192787828761e-08
292	3.3938562910594686e-08	4.6173238933272484e-08	1.7203272482485682e-08	1.9728952580727296e-08	5.114183539308037e-08	5.851575734820176e-08
293	3.11103493347118e-08	4.5191710594557114e-08	2.0722120113659236e-08	2.2203620896986824e-08	5.183246944837103e-08	5.6071378015696144e-08
294	1.967258496872401e-08	2.730675157950742e-08	1.86214161168873e-08	1.9238375023173194e-08	3.829400108561131e-08	2.6658827030437803e-08
295	1.967258496872401e-08	2.730675157950742e-08	1.86214161168873e-08	1.9238375023173194e-08	3.829400108561131e-08	2.6658827030437803e-08
296	1.967258496872401e-08	2.730675157950742e-08	1.86214161168873e-08	1.9238375023173194e-08	3.829400108561131e-08	2.6658827030437803e-08
297	1.967258496872401e-08	2.730675157950742e-08	1.86214161168873e-08	1.9238375023173194e-08	3.829400108561131e-08	2.6658827030437803e-08
298	2.1606012124604888e-08	2.6744213104945367e-08	1.6928560106261178e-08	1.910826688616253e-08	3.8534572230866066e-08	2.542957615694447e-08
299	1.878738964583939e-08	2.6445931040656912e-08	1.86214161168873e-08	1.9238375023173194e-08	3.740880576272669e-08	2.6408120461808056e-08
300	1.878738964583939e-08	2.6445931040656912e-08	1.86214161168873e-08	1.9238375023173194e-08	3.740880576272669e-08	2.6408120461808056e-08
301	1.878738964583939e-08	2.6445931040656912e-08	1.86214161168873e-08	1.9238375023173194e-08	3.740880576272669e-08	2.6408120461808056e-08
302	1.878738964583939e-08	2.6445931040656912e-08	1.86214161168873e-08	1.9238375023173194e-08	3.740880576272669e-08	2.6408120461808056e-08
303	1.878738964583939e-08	2.6445931040656912e-08	1.86214161168873e-08	1.9238375023173194e-08	3.740880576272669e-08	2.6408120461808056e-08
304	1.878738964583939e-08	2.6445931040656912e-08	1.86214161168873e-08	1.9238375023173194e-08	3.740880576272669e-08	2.6408120461808056e-08
305	1.878738964583939e-08	2.6445931040656912e-08	1.86214161168873e-08	1.9238375023173194e-08	3.740880576272669e-08	2.6408120461808056e-08
306	1.878738964583939e-08	2.6445931040656912e-08	1.86214161168873e-08	1.9238375023173194e-08	3.740880576272669e-08	2.6408120461808056e-08
307	1.878738964583939e-08	2.6445931040656912e-08	1.86214161168873e-08	1.9238375023173194e-08	3.740880576272669e-08	2.6408120461808056e-08
308	1.878738964583939e-08	2.6445931040656912e-08	1.86214161168873e-08	1.9238375023173194e-08	3.740880576272669e-08	2.6408120461808056e-08
309	1.878738964583939e-08	2.6445931040656912e-08	1.86214161168873e-08	1.9238375023173194e-08	3.740880576272669e-08	2.6408120461808056e-08
310	1.878738964583939e-08	2.6445931040656912e-08	1.86214161168873e-08	1.9238375023173194e-08	3.740880576272669e-08	2.6408120461808056e-08
311	1.878738964583939e-08	2.6445931040656912e-08	1.86214161168873e-08	1.9238375023173194e-08	3.740880576272669e-08	2.6408120461808056e-08
312	1.878738964583939e-08	2.6445931040656912e-08	1.86214161168873e-08	1.9238375023173194e-08	3.740880576272669e-08	2.6408120461808056e-08
313	1.878738964583939e-08	2.6445931040656912e-08	1.86214161168873e-08	1.9238375023173194e-08	3.740880576272669e-08	2.6408120461808056e-08
314	1.878738964583939e-08	2.6445931040656912e-08	1.86214161168873e-08	1.9238375023173194e-08	3.740880576272669e-08	2.6408120461808056e-08
315	1.878738964583939e-08	2.6445931040656912e-08	1.86214161168873e-08	1.9238375023173194e-08	3.740880576272669e-08	2.6408120461808056e-08
316	1.878738964583939e-08	2.6445931040656912e-08	1.86214161168873e-08	1.9238375023173194e-08	3.740880576272669e-08	2.6408120461808056e-08
317	1.878738964583939e-08	2.6445931040656912e-08	1.86214161168873e-08	1.9238375023173194e-08	3.740880576272669e-08	2.6408120461808056e-08
318	1.878738964583939e-08	2.6445931040656912e-08	1.86214161168873e-08	1.9238375023173194e-08	3.740880576272669e-08	2.6408120461808056e-08
319	1.878738964583939e-08	2.6445931040656912e-08	1.86214161168873e-08	1.9238375023173194e-08	3.740880576272669e-08	2.6408120461808056e-08
320	2.0843107575387427e-08	2.60397075614025e-08	2.2574053770470428e-08	2.2196884755994855e-08	4.3417161345857845e-08	3.1543512966177407e-08
321	2.5474909258806853e-08	2.6659952322221057e-08	2.6261280174187074e-08	2.2791755313507555e-08	5.1736189432993923e-08	2.8766607744908758e-08
322	2.5474909258806853e-08	2.6659952322221057e-08	2.6261280174187074e-08	2.2791755313507555e-08	5.1736189432993923e-08	2.8766607744908758e-08
323	2.5474909258806853e-08	2.6659952322221057e-08	2.6261280174187074e-08	2.2791755313507555e-08	5.1736189432993923e-08	2.8766607744908758e-08
324	2.5474909258806853e-08	2.6659952322221057e-08	2.6261280174187074e-08	2.2791755313507555e-08	5.1736189432993923e-08	2.8766607744908758e-08
325	2.5474909258806853e-08	2.6659952322221057e-08	2.6261280174187074e-08	2.2791755313507555e-08	5.1736189432993923e-08	2.8766607744908758e-08
326	2.5474909258806853e-08	2.6659952322221057e-08	2.6261280174187074e-08	2.2791755313507555e-08	5.1736189432993923e-08	2.8766607744908758e-08
327	2.5474909258806853e-08	2.6659952322221057e-08	2.6261280174187074e-08	2.2791755313507555e-08	5.1736189432993923e-08	2.8766607744908758e-08
328	2.5474909258806853e-08	2.6659952322221057e-08	2.6261280174187074e-08	2.2791755313507555e-08	5.1736189432993923e-08	2.8766607744908758e-08
329	2.5474909258806853e-08	2.6659952322221057e-08	2.6261280174187074e-08	2.2791755313507555e-08	5.1736189432993923e-08	2.8766607744908758e-08
330	2.5474909258806853e-08	2.6659952322221057e-08	2.6261280174187074e-08	2.2791755313507555e-08	5.1736189432993923e-08	2.8766607744908758e-08
331	2.292741833292617e-08	2.642130091796749e-08	2.3635152156768363e-08	2.301274939068697e-08	4.656257048969453e-08	3.139526948074657e-08
332	1.4583127005194853e-08	1.6146432446516575e-08	2.358818772046385e-08	2.2805444846774676e-08	3.8171314725658703e-08	2.9347404208570734e-08
333	1.4583127005194853e-08	1.6146432446516575e-08	2.358818772046385e-08	2.2805444846774676e-08	3.8171314725658703e-08	2.9347404208570734e-08
334	1.4583127005194853e-08	1.6146432446516575e-08	2.358818772046385e-08	2.2805444846774676e-08	3.8171314725658703e-08	2.9347404208570734e-08
335	1.4583127005194853e-08	1.6146432446516575e-08	2.358818772046385e-08	2.2805444846774676e-08	3.8171314725658703e-08	2.9347404208570734e-08
336	1.4583127005194853e-08	1.6146432446516575e-08	2.358818772046385e-08	2.2805444846774676e-08	3.8171314725658703e-08	2.9347404208570734e-08
337	1.4583127005194853e-08	1.6146432446516575e-08	2.358818772046385e-08	2.2805444846774676e-08	3.8171314725658703e-08	2.9347404208570734e-08
338	1.4583127005194853e-08	1.6146432446516575e-08	2.358818772046385e-08	2.2805444846774676e-08	3.8171314725658703e-08	2.9347404208570734e-08
339	1.4583127005194853e-08	1.6146432446516575e-08	2.358818772046385e-08	2.2805444846774676e-08	3.8171314725658703e-08	2.9347404208570734e-08
340	1.4583127005194853e-08	1.6146432446516575e-08	2.358818772046385e-08	2.2805444846774676e-08	3.8171314725658703e-08	2.9347404208570734e-08
341	1.4583127005194853e-08	1.6146432446516575e-08	2.358818772046385e-08	2.2805444846774676e-08	3.8171314725658703e-08	2.9347404208570734e-08
342	1.7140359527868476e-08	1.685394050396525e-08	2.514485794144092e-08	2.1947357507376556e-08	4.228521746930939e-08	3.001611264843802e-08
343	1.4165369008425324e-08	1.5488934986244562e-08	2.8287965184121034e-08	2.1283449109584633e-08	4.245333419254636e-08	3.1832900068097756e-08
344	1.4165369008425324e-08	1.5488934986244562e-08	2.8287965184121034e-08	2.1283449109584633e-08	4.245333419254636e-08	3.1832900068097756e-08
345	1.4165369008425324e-08	1.5488934986244562e-08	2.8287965184121034e-08	2.1283449109584633e-08	4.245333419254636e-08	3.1832900068097756e-08
346	1.4165369008425324e-08	1.5488934986244562e-08	2.8287965184121034e-08	2.1283449109584633e-08	4.245333419254636e-08	3.1832900068097756e-08
347	1.4165369008425324e-08	1.5488934986244562e-08	2.8287965184121034e-08	2.1283449109584633e-08	4.245333419254636e-08	3.1832900068097756e-08
348	1.4165369008425324e-08	1.5488934986244562e-08	2.8287965184121034e-08	2.1283449109584633e-08	4.245333419254636e-08	3.1832900068097756e-08
349	1.4165369008425324e-08	1.5488934986244562e-08	2.8287965184121034e-08	2.1283449109584633e-08	4.245333419254636e-08	3.1832900068097756e-08
350	1.4165369008425324e-08	1.5488934986244562e-08	2.8287965184121034e-08	2.1283449109584633e-08	4.245333419254636e-08	3.1832900068097756e-08
351	1.4165369008425324e-08	1.5488934986244562e-08	2.8287965184121034e-08	2.1283449109584633e-08	4.245333419254636e-08	3.1832900068097756e-08
352	1.4165369008425324e-08	1.5488934986244562e-08	2.8287965184121034e-08	2.1283449109584633e-08	4.245333419254636e-08	3.1832900068097756e-08
353	1.4165369008425324e-08	1.5488934986244562e-08	2.8287965184121034e-08	2.1283449109584633e-08	4.245333419254636e-08	3.1832900068097756e-08
354	2.0618945723191208e-08	2.3376055721441438e-08	2.514485794144092e-08	2.1947357507376556e-08	4.5763803664632123e-08	3.143906133566268e-08
355	2.4643494789236094e-08	2.4849241657123463e-08	2.197260420461883e-08	2.0505768047558856e-08	4.661609899385493e-08	3.447254119131459e-08
356	2.4643494789236094e-08	2.4849241657123463e-08	2.197260420461883e-08	2.0505768047558856e-08	4.661609899385493e-08	3.447254119131459e-08
357	2.4643494789236094e-08	2.4849241657123463e-08	2.197260420461883e-08	2.0505768047558856e-08	4.661609899385493e-08	3.447254119131459e-08
358	2.4643494789236094e-08	2.4849241657123463e-08	2.197260420461883e-08	2.0505768047558856e-08	4.661609899385493e-08	3.447254119131459e-08
359	2.4643494789236094e-08	2.4849241657123463e-08	2.197260420461883e-08	2.0505768047558856e-08	4.661609899385493e-08	3.447254119131459e-08
360	2.4643494789236094e-08	2.4849241657123463e-08	2.197260420461883e-08	2.0505768047558856e-08	4.661609899385493e-08	3.447254119131459e-08
361	2.4643494789236094e-08	2.4849241657123463e-08	2.197260420461883e-08	2.0505768047558856e-08	4.661609899385493e-08	3.447254119131459e-08
362	2.4643494789236094e-08	2.4849241657123463e-08	2.197260420461883e-08	2.0505768047558856e-08	4.661609899385493e-08	3.447254119131459e-08
363	2.1563057940581583e-08	2.463174471727885e-08	1.9226028679041477e-08	2.0511739264178785e-08	4.078908661962306e-08	3.574199346188849e-08
364	2.3076902301350368e-08	2.5981988807122843e-08	2.04060117167331e-08	2.1672495481784515e-08	4.3482914018083464e-08	3.744242291092984e-08
365	2.3076902301350368e-08	2.5981988807122843e-08	2.04060117167331e-08	2.1672495481784515e-08	4.3482914018083464e-08	3.744242291092984e-08
366	2.3076902301350368e-08	2.5981988807122843e-08	2.04060117167331e-08	2.1672495481784515e-08	4.3482914018083464e-08	3.744242291092984e-08
367	2.3076902301350368e-08	2.5981988807122843e-08	2.04060117167331e-08	2.1672495481784515e-08	4.3482914018083464e-08	3.744242291092984e-08
368	2.3076902301350368e-08	2.5981988807122843e-08	2.04060117167331e-08	2.1672495481784515e-08	4.3482914018083464e-08	3.744242291092984e-08
369	2.3076902301350368e-08	2.5981988807122843e-08	2.04060117167331e-08	2.1672495481784515e-08	4.3482914018083464e-08	3.744242291092984e-08
370	2.3076902301350368e-08	2.5981988807122843e-08	2.04060117167331e-08	2.1672495481784515e-08	4.3482914018083464e-08	3.744242291092984e-08
371	2.3076902301350368e-08	2.5981988807122843e-08	2.04060117167331e-08	2.1672495481784515e-08	4.3482914018083464e-08	3.744242291092984e-08
372	2.3076902301350368e-08	2.5981988807122843e-08	2.04060117167331e-08	2.1672495481784515e-08	4.3482914018083464e-08	3.744242291092984e-08
373	2.3076902301350368e-08	2.5981988807122843e-08	2.04060117167331e-08	2.1672495481784515e-08	4.3482914018083464e-08	3.744242291092984e-08
374	2.3076902301350368e-08	2.5981988807122843e-08	2.04060117167331e-08	2.1672495481784515e-08	4.3482914018083464e-08	3.744242291092984e-08
375	2.3076902301350368e-08	2.5981988807122843e-08	2.04060117167331e-08	2.1672495481784515e-08	4.3482914018083464e-08	3.744242291092984e-08
376	2.3076902301350368e-08	2.5981988807122843e-08	2.04060117167331e-08	2.1672495481784515e-08	4.3482914018083464e-08	3.744242291092984e-08
377	2.3076902301350368e-08	2.5981988807122843e-08	2.04060117167331e-08	2.1672495481784515e-08	4.3482914018083464e-08	3.744242291092984e-08
378	2.3076902301350368e-08	2.5981988807122843e-08	2.04060117167331e-08	2.1672495481784515e-08	4.3482914018083464e-08	3.744242291092984e-08
379	2.3076902301350368e-08	2.5981988807122843e-08	2.04060117167331e-08	2.1672495481784515e-08	4.3482914018083464e-08	3.744242291092984e-08
380	2.3076902301350368e-08	2.5981988807122843e-08	2.04060117167331e-08	2.1672495481784515e-08	4.3482914018083464e-08	3.744242291092984e-08
381	2.3076902301350368e-08	2.5981988807122843e-08	2.04060117167331e-08	2.1672495481784515e-08	4.3482914018083464e-08	3.744242291092984e-08
382	2.3076902301350368e-08	2.5981988807122843e-08	2.04060117167331e-08	2.1672495481784515e-08	4.3482914018083464e-08	3.744242291092984e-08
383	2.3076902301350368e-08	2.5981988807122843e-08	2.04060117167331e-08	2.1672495481784515e-08	4.3482914018083464e-08	3.744242291092984e-08
384	2.3076902301350368e-08	2.5981988807122843e-08	2.04060117167331e-08	2.1672495481784515e-08	4.3482914018083464e-08	3.744242291092984e-08
385	2.3076902301350368e-08	2.5981988807122843e-08	2.04060117167331e-08	2.1672495481784515e-08	4.3482914018083464e-08	3.744242291092984e-08
386	2.3076902301350368e-08	2.5981988807122843e-08	2.04060117167331e-08	2.1672495481784515e-08	4.3482914018083464e-08	3.744242291092984e-08
387	2.3076902301350368e-08	2.5981988807122843e-08	2.04060117167331e-08	2.1672495481784515e-08	4.3482914018083464e-08	3.744242291092984e-08
388	2.3076902301350368e-08	2.5981988807122843e-08	2.04060117167331e-08	2.1672495481784515e-08	4.3482914018083464e-08	3.744242291092984e-08
389	2.3076902301350368e-08	2.5981988807122843e-08	2.04060117167331e-08	2.1672495481784515e-08	4.3482914018083464e-08	3.744242291092984e-08
390	2.0192289513681572e-08	2.5474059572833125e-08	1.7855260252141463e-08	2.1366545324309886e-08	3.804754976582304e-08	3.7861529897034835e-08
391	2.065668273336585e-08	2.732347208539903e-08	1.7540643717979037e-08	2.21474054333981e-08	3.8197326451344887e-08	3.794771166840121e-08
392	2.065668273336585e-08	2.732347208539903e-08	1.7540643717979037e-08	2.21474054333981e-08	3.8197326451344887e-08	3.794771166840121e-08
