4.2_YBP	4.2_nonoptimal	4.2_nonoptimalStd	4.2_optimal	4.2_optimalStd	4.2_normal	4.2_normalStd
195	2.1721923492202282e-08	3.9890063175852344e-08	9.345205276063745e-09	3.0053863719019175e-08	6.283491180918714e-10	2.74048528701626e-09
196	2.202653869818006e-08	3.976469726536115e-08	9.345205276063745e-09	3.0053863719019175e-08	6.283491180918714e-10	2.74048528701626e-09
197	2.265586837527092e-08	4.015160234778068e-08	9.21039810603337e-09	3.046944705475783e-08	6.463019500373534e-10	2.7772712334250796e-09
198	2.332221744513183e-08	4.054659842831687e-08	6.7720086889260936e-09	2.734212330062076e-08	6.65310830920805e-10	2.8155725097109527e-09
199	2.086724718774953e-08	3.901537746946386e-08	6.059165669039136e-09	2.594642705053371e-08	5.952781118765097e-10	2.6710801622186636e-09
200	2.1216684147067375e-08	3.6780973981353875e-08	7.183659776581941e-09	2.898964700409713e-08	7.540189417102456e-10	2.986227403031034e-09
201	2.1216684147067375e-08	3.6780973981353875e-08	7.183659776581941e-09	2.898964700409713e-08	7.540189417102456e-10	2.986227403031034e-09
202	2.1216684147067375e-08	3.6780973981353875e-08	7.183659776581941e-09	2.898964700409713e-08	7.540189417102456e-10	2.986227403031034e-09
203	2.0532274981032944e-08	3.637653808015422e-08	6.9519288160470405e-09	2.854646992134067e-08	7.296957500421731e-10	2.9406869259805523e-09
204	1.5129598248617648e-08	2.4719743188485133e-08	6.9519288160470405e-09	2.854646992134067e-08	7.296957500421731e-10	2.9406869259805523e-09
205	1.1650801523355111e-08	2.261497871675357e-08	6.9519288160470405e-09	2.854646992134067e-08	7.296957500421731e-10	2.9406869259805523e-09
206	1.3376846193481794e-08	2.3751141269343875e-08	7.981844196202157e-09	3.0453347710749624e-08	8.377988241224951e-10	3.1365909456571145e-09
207	1.510130617691066e-08	2.582544899741114e-08	7.431372182670974e-09	2.94539995254033e-08	7.800195948726679e-10	3.0339372025924753e-09
208	1.3762974003755508e-08	2.3708234495429724e-08	2.127257047381784e-09	6.133409717466107e-09	8.700218558195141e-10	3.1919524483302887e-09
209	1.3762974003755508e-08	2.3708234495429724e-08	2.127257047381784e-09	6.133409717466107e-09	8.700218558195141e-10	3.1919524483302887e-09
210	1.3762974003755508e-08	2.3708234495429724e-08	2.127257047381784e-09	6.133409717466107e-09	8.700218558195141e-10	3.1919524483302887e-09
211	1.5527694430472735e-08	2.4944594278674547e-08	2.048469749330607e-09	6.0321490720190005e-09	8.377988241224951e-10	3.1365909456571145e-09
212	1.2656331047816005e-08	2.058050452829047e-08	2.127257047381784e-09	6.133409717466107e-09	8.700218558195141e-10	3.1919524483302887e-09
213	1.430715683666157e-08	2.1335068083342888e-08	2.404725357909843e-09	6.469796639926527e-09	9.835029674481465e-10	3.377261329459349e-09
214	1.3711025301800672e-08	2.1080622798916206e-08	2.3045284679969326e-09	6.351777753022912e-09	1.4869423431406488e-09	4.0939010998594075e-09
215	1.430715683666157e-08	2.1335068083342888e-08	2.404725357909843e-09	6.469796639926527e-09	8.950300837356391e-10	3.0133171189555605e-09
216	2.3207218506968897e-08	4.408128995334418e-08	2.404725357909843e-09	6.469796639926527e-09	8.950300837356391e-10	3.0133171189555605e-09
217	2.426209207546748e-08	4.4787187280331575e-08	2.514031055996654e-09	6.5944005954610595e-09	9.357132693599863e-10	3.0748566104052042e-09
218	2.5417429793346887e-08	4.55197221289687e-08	2.633746820567923e-09	6.726186570464501e-09	9.802710440914142e-10	3.1402691514660177e-09
219	2.809294871896235e-08	4.706370042330888e-08	2.9109833279961256e-09	7.014044989669188e-09	1.0834574697852472e-09	3.284436451271368e-09
220	2.809294871896235e-08	4.706370042330888e-08	2.9109833279961256e-09	7.014044989669188e-09	1.0834574697852472e-09	3.284436451271368e-09
221	2.809294871896235e-08	4.706370042330888e-08	2.9109833279961256e-09	7.014044989669188e-09	1.0834574697852472e-09	3.284436451271368e-09
222	2.809294871896235e-08	4.706370042330888e-08	2.9109833279961256e-09	7.014044989669188e-09	1.0834574697852472e-09	3.284436451271368e-09
223	2.809294871896235e-08	4.706370042330888e-08	2.9109833279961256e-09	7.014044989669188e-09	1.0834574697852472e-09	3.284436451271368e-09
224	2.8092948718962352e-08	4.706370042330888e-08	2.9109833279961256e-09	7.014044989669188e-09	1.0834574697852472e-09	3.284436451271368e-09
225	1.850342397134545e-08	2.3195330954601793e-08	3.2534519548191997e-09	7.3396514840609795e-09	1.2109230544658645e-09	3.449969871897167e-09
226	1.850342397134545e-08	2.3195330954601793e-08	3.2534519548191997e-09	7.3396514840609795e-09	1.2109230544658645e-09	3.449969871897167e-09
227	1.850342397134545e-08	2.3195330954601793e-08	3.2534519548191997e-09	7.3396514840609795e-09	1.2109230544658645e-09	3.449969871897167e-09
228	1.850342397134545e-08	2.3195330954601793e-08	3.2534519548191997e-09	7.3396514840609795e-09	1.2109230544658645e-09	3.449969871897167e-09
229	1.850342397134545e-08	2.3195330954601793e-08	3.2534519548191997e-09	7.3396514840609795e-09	1.2109230544658645e-09	3.449969871897167e-09
230	2.2592991433364085e-08	2.8150501680617918e-08	3.0727046239959104e-09	7.171684767552712e-09	1.1436495514399832e-09	3.3642221950419924e-09
231	3.2292135011060466e-08	5.569829908054958e-08	3.2534519548191993e-09	7.3396514840609795e-09	1.2109230544658645e-09	3.449969871897167e-09
232	3.431039344925175e-08	5.680622379545116e-08	3.456792701995399e-09	7.518941570516355e-09	1.286605745369981e-09	3.5424301812976136e-09
233	3.412893736973805e-08	5.5114911479868546e-08	3.2534519548191993e-09	7.3396514840609795e-09	1.2109230544658645e-09	3.449969871897167e-09
234	3.626199595534668e-08	5.612626699990386e-08	3.456792701995399e-09	7.518941570516355e-09	1.286605745369981e-09	3.5424301812976136e-09
235	3.5965739728415637e-08	5.44633705217686e-08	5.090254313496783e-09	9.792858312875913e-09	1.2109230544658645e-09	3.449969871897167e-09
236	3.7969788713789815e-08	5.7176773654676894e-08	4.83849389582483e-09	1.0082400998779097e-08	1.3723794617279797e-09	3.6424833482081505e-09
237	3.7969788713789815e-08	5.7176773654676894e-08	4.83849389582483e-09	1.0082400998779097e-08	1.3723794617279797e-09	3.6424833482081505e-09
238	3.7969788713789815e-08	5.7176773654676894e-08	4.83849389582483e-09	1.0082400998779097e-08	1.3723794617279797e-09	3.6424833482081505e-09
239	3.7969788713789815e-08	5.7176773654676894e-08	4.83849389582483e-09	1.0082400998779097e-08	1.3723794617279797e-09	3.6424833482081505e-09
240	3.559667691917795e-08	5.611893062110733e-08	4.536088027335778e-09	9.832249179148668e-09	1.286605745369981e-09	3.5424301812976136e-09
241	3.3875760345448446e-08	5.754915409746679e-08	4.83849389582483e-09	1.0082400998779097e-08	1.3723794617279797e-09	3.6424833482081505e-09
242	3.3875760345448446e-08	5.754915409746679e-08	4.83849389582483e-09	1.0082400998779097e-08	1.3723794617279797e-09	3.6424833482081505e-09
243	3.3875760345448446e-08	5.754915409746679e-08	4.83849389582483e-09	1.0082400998779097e-08	1.3723794617279797e-09	3.6424833482081505e-09
244	3.3875760345448446e-08	5.754915409746679e-08	4.83849389582483e-09	1.0082400998779097e-08	1.3723794617279797e-09	3.6424833482081505e-09
245	3.3875760345448446e-08	5.754915409746679e-08	4.83849389582483e-09	1.0082400998779097e-08	1.3723794617279797e-09	3.6424833482081505e-09
246	3.1758525323857916e-08	5.632185480166954e-08	4.536088027335778e-09	9.832249179148668e-09	1.286605745369981e-09	3.5424301812976136e-09
247	1.9053502842093577e-08	2.486153276519052e-08	5.184100602669461e-09	1.0350082502712472e-08	1.4704065661371213e-09	3.75116475585392e-09
248	1.9053502842093577e-08	2.486153276519052e-08	5.184100602669461e-09	1.0350082502712472e-08	1.4704065661371213e-09	3.75116475585392e-09
249	1.7783269319287337e-08	2.4484246544260165e-08	4.83849389582483e-09	1.0082400998779097e-08	1.3723794617279797e-09	3.6424833482081505e-09
250	1.3433338577048404e-08	1.494771534242574e-08	5.582877572105573e-09	1.0636644606826787e-08	1.5835147635322843e-09	3.869693963768825e-09
251	1.3433338577048404e-08	1.494771534242574e-08	5.582877572105573e-09	1.0636644606826787e-08	1.5835147635322843e-09	3.869693963768825e-09
252	1.3433338577048404e-08	1.494771534242574e-08	5.582877572105573e-09	1.0636644606826787e-08	1.5835147635322843e-09	3.869693963768825e-09
253	1.3433338577048404e-08	1.494771534242574e-08	5.582877572105573e-09	1.0636644606826787e-08	1.5835147635322843e-09	3.869693963768825e-09
254	1.3433338577048404e-08	1.494771534242574e-08	5.582877572105573e-09	1.0636644606826787e-08	1.5835147635322843e-09	3.869693963768825e-09
255	1.3433338577048404e-08	1.494771534242574e-08	5.582877572105573e-09	1.0636644606826787e-08	1.5835147635322843e-09	3.869693963768825e-09
256	1.3944135834117664e-08	1.4521242666082171e-08	5.184100602669461e-09	1.0350082502712472e-08	1.4704065661371213e-09	3.75116475585392e-09
257	1.6268158473137276e-08	1.4429252743705164e-08	6.0481173697810375e-09	1.0943151631568381e-08	1.7154743271599748e-09	3.999504437306962e-09
258	1.6268158473137276e-08	1.4429252743705164e-08	6.0481173697810375e-09	1.0943151631568381e-08	1.7154743271599748e-09	3.999504437306962e-09
259	1.6268158473137276e-08	1.4429252743705164e-08	6.0481173697810375e-09	1.0943151631568381e-08	1.7154743271599748e-09	3.999504437306962e-09
260	1.6268158473137276e-08	1.4429252743705164e-08	6.0481173697810375e-09	1.0943151631568381e-08	1.7154743271599748e-09	3.999504437306962e-09
261	1.6268158473137276e-08	1.4429252743705164e-08	6.0481173697810375e-09	1.0943151631568381e-08	1.7154743271599748e-09	3.999504437306962e-09
262	1.501676166751133e-08	1.4525137561803473e-08	5.582877572105573e-09	1.0636644606826788e-08	1.5835147635322843e-09	3.869693963768825e-09
263	1.6268158473137276e-08	1.4429252743705164e-08	6.0481173697810375e-09	1.0943151631568381e-08	1.7154743271599748e-09	3.999504437306962e-09
264	1.6268158473137276e-08	1.4429252743705164e-08	6.0481173697810375e-09	1.0943151631568381e-08	1.7154743271599748e-09	3.999504437306962e-09
265	1.6268158473137276e-08	1.4429252743705164e-08	6.0481173697810375e-09	1.0943151631568381e-08	1.7154743271599748e-09	3.999504437306962e-09
266	1.6268158473137276e-08	1.4429252743705164e-08	6.0481173697810375e-09	1.0943151631568381e-08	1.7154743271599748e-09	3.999504437306962e-09
267	1.6268158473137276e-08	1.4429252743705164e-08	6.0481173697810375e-09	1.0943151631568381e-08	1.7154743271599748e-09	3.999504437306962e-09
268	1.6268158473137276e-08	1.4429252743705164e-08	6.0481173697810375e-09	1.0943151631568381e-08	1.7154743271599748e-09	3.999504437306962e-09
269	1.6268158473137276e-08	1.4429252743705164e-08	6.0481173697810375e-09	1.0943151631568381e-08	1.7154743271599748e-09	3.999504437306962e-09
270	1.6268158473137276e-08	1.4429252743705164e-08	6.0481173697810375e-09	1.0943151631568381e-08	1.7154743271599748e-09	3.999504437306962e-09
271	1.6268158473137276e-08	1.4429252743705164e-08	6.0481173697810375e-09	1.0943151631568381e-08	1.7154743271599748e-09	3.999504437306962e-09
272	1.6268158473137276e-08	1.4429252743705164e-08	6.0481173697810375e-09	1.0943151631568381e-08	1.7154743271599748e-09	3.999504437306962e-09
273	1.6268158473137276e-08	1.4429252743705164e-08	6.0481173697810375e-09	1.0943151631568381e-08	1.7154743271599748e-09	3.999504437306962e-09
274	1.6268158473137276e-08	1.4429252743705164e-08	6.0481173697810375e-09	1.0943151631568381e-08	1.7154743271599748e-09	3.999504437306962e-09
275	1.6268158473137276e-08	1.4429252743705164e-08	6.0481173697810375e-09	1.0943151631568381e-08	1.7154743271599748e-09	3.999504437306962e-09
276	1.6268158473137276e-08	1.4429252743705164e-08	6.0481173697810375e-09	1.0943151631568381e-08	1.7154743271599748e-09	3.999504437306962e-09
277	1.6268158473137276e-08	1.4429252743705164e-08	6.0481173697810375e-09	1.0943151631568381e-08	1.7154743271599748e-09	3.999504437306962e-09
278	1.6268158473137276e-08	1.4429252743705164e-08	6.0481173697810375e-09	1.0943151631568381e-08	1.7154743271599748e-09	3.999504437306962e-09
279	1.6268158473137276e-08	1.4429252743705164e-08	6.0481173697810375e-09	1.0943151631568381e-08	1.7154743271599748e-09	3.999504437306962e-09
280	1.6268158473137276e-08	1.4429252743705164e-08	6.0481173697810375e-09	1.0943151631568381e-08	1.7154743271599748e-09	3.999504437306962e-09
281	1.6268158473137276e-08	1.4429252743705164e-08	6.0481173697810375e-09	1.0943151631568381e-08	1.7154743271599748e-09	3.999504437306962e-09
282	1.6268158473137276e-08	1.4429252743705164e-08	6.0481173697810375e-09	1.0943151631568381e-08	1.7154743271599748e-09	3.999504437306962e-09
283	1.6268158473137276e-08	1.4429252743705164e-08	6.0481173697810375e-09	1.0943151631568381e-08	1.7154743271599748e-09	3.999504437306962e-09
284	1.6268158473137276e-08	1.4429252743705164e-08	6.0481173697810375e-09	1.0943151631568381e-08	1.7154743271599748e-09	3.999504437306962e-09
285	1.6268158473137276e-08	1.4429252743705164e-08	6.0481173697810375e-09	1.0943151631568381e-08	1.7154743271599748e-09	3.999504437306962e-09
286	1.6268158473137276e-08	1.4429252743705164e-08	6.0481173697810375e-09	1.0943151631568381e-08	1.7154743271599748e-09	3.999504437306962e-09
287	1.6268158473137276e-08	1.4429252743705164e-08	6.0481173697810375e-09	1.0943151631568381e-08	1.7154743271599748e-09	3.999504437306962e-09
288	1.6268158473137276e-08	1.4429252743705164e-08	6.0481173697810375e-09	1.0943151631568381e-08	1.7154743271599748e-09	3.999504437306962e-09
289	1.6268158473137276e-08	1.4429252743705164e-08	6.0481173697810375e-09	1.0943151631568381e-08	1.7154743271599748e-09	3.999504437306962e-09
290	1.6268158473137276e-08	1.4429252743705164e-08	6.0481173697810375e-09	1.0943151631568381e-08	1.7154743271599748e-09	3.999504437306962e-09
291	1.501676166751133e-08	1.4525137561803473e-08	5.582877572105573e-09	1.0636644606826788e-08	1.5835147635322843e-09	3.869693963768825e-09
292	1.104933260750724e-08	1.188697197753629e-08	4.2825133362584726e-09	9.655613571939011e-09	1.8714265387199727e-09	4.142266010795596e-09
293	1.2604781725905314e-08	1.2495548638922745e-08	3.9256372249036e-09	9.320010737322601e-09	4.19170116285032e-09	8.657304509722327e-09
294	1.2003174061334485e-08	1.1680875920829295e-08	1.5882006601324279e-09	4.764601980397283e-09	5.030041395420383e-09	9.258607863798772e-09
295	1.2003174061334485e-08	1.1680875920829295e-08	1.5882006601324279e-09	4.764601980397283e-09	5.030041395420383e-09	9.258607863798772e-09
296	1.2003174061334485e-08	1.1680875920829295e-08	1.5882006601324279e-09	4.764601980397283e-09	5.030041395420383e-09	9.258607863798772e-09
297	1.2003174061334485e-08	1.1680875920829295e-08	1.5882006601324279e-09	4.764601980397283e-09	5.030041395420383e-09	9.258607863798772e-09
298	1.0911976419394986e-08	1.1659592130295247e-08	1.4438187819385708e-09	4.565755879455864e-09	4.572764904927621e-09	8.945386787304373e-09
299	1.2003174061334485e-08	1.1680875920829295e-08	1.5882006601324279e-09	4.764601980397283e-09	5.030041395420383e-09	9.258607863798772e-09
300	1.2003174061334485e-08	1.1680875920829295e-08	1.5882006601324279e-09	4.764601980397283e-09	5.030041395420383e-09	9.258607863798772e-09
301	1.2003174061334485e-08	1.1680875920829295e-08	1.5882006601324279e-09	4.764601980397283e-09	5.030041395420383e-09	9.258607863798772e-09
302	1.2003174061334485e-08	1.1680875920829295e-08	1.5882006601324279e-09	4.764601980397283e-09	5.030041395420383e-09	9.258607863798772e-09
303	1.2003174061334485e-08	1.1680875920829295e-08	1.5882006601324279e-09	4.764601980397283e-09	5.030041395420383e-09	9.258607863798772e-09
304	1.2003174061334485e-08	1.1680875920829295e-08	1.5882006601324279e-09	4.764601980397283e-09	5.030041395420383e-09	9.258607863798772e-09
305	1.2003174061334485e-08	1.1680875920829295e-08	1.5882006601324279e-09	4.764601980397283e-09	5.030041395420383e-09	9.258607863798772e-09
306	1.2003174061334485e-08	1.1680875920829295e-08	1.5882006601324279e-09	4.764601980397283e-09	5.030041395420383e-09	9.258607863798772e-09
307	1.2003174061334485e-08	1.1680875920829295e-08	1.5882006601324279e-09	4.764601980397283e-09	5.030041395420383e-09	9.258607863798772e-09
308	1.2003174061334485e-08	1.1680875920829295e-08	1.5882006601324279e-09	4.764601980397283e-09	5.030041395420383e-09	9.258607863798772e-09
309	1.2003174061334485e-08	1.1680875920829295e-08	1.5882006601324279e-09	4.764601980397283e-09	5.030041395420383e-09	9.258607863798772e-09
310	1.2003174061334485e-08	1.1680875920829295e-08	1.5882006601324279e-09	4.764601980397283e-09	5.030041395420383e-09	9.258607863798772e-09
311	1.2003174061334485e-08	1.1680875920829295e-08	1.5882006601324279e-09	4.764601980397283e-09	5.030041395420383e-09	9.258607863798772e-09
312	1.2003174061334485e-08	1.1680875920829295e-08	1.5882006601324279e-09	4.764601980397283e-09	5.030041395420383e-09	9.258607863798772e-09
313	1.2003174061334485e-08	1.1680875920829295e-08	1.5882006601324279e-09	4.764601980397283e-09	5.030041395420383e-09	9.258607863798772e-09
314	1.2003174061334485e-08	1.1680875920829295e-08	1.5882006601324279e-09	4.764601980397283e-09	5.030041395420383e-09	9.258607863798772e-09
315	1.2003174061334485e-08	1.1680875920829295e-08	1.5882006601324279e-09	4.764601980397283e-09	5.030041395420383e-09	9.258607863798772e-09
316	1.2003174061334485e-08	1.1680875920829295e-08	1.5882006601324279e-09	4.764601980397283e-09	5.030041395420383e-09	9.258607863798772e-09
317	1.2003174061334485e-08	1.1680875920829295e-08	1.5882006601324279e-09	4.764601980397283e-09	5.030041395420383e-09	9.258607863798772e-09
318	1.2003174061334485e-08	1.1680875920829295e-08	1.5882006601324279e-09	4.764601980397283e-09	5.030041395420383e-09	9.258607863798772e-09
319	1.2003174061334485e-08	1.1680875920829295e-08	1.5882006601324279e-09	4.764601980397283e-09	5.030041395420383e-09	9.258607863798772e-09
320	1.4675638862201149e-08	1.3980688353075203e-08	3.3256500033416517e-09	7.129163182692592e-09	4.572764904927621e-09	8.945386787304373e-09
321	1.660766195296907e-08	1.450566666945021e-08	4.064683337417575e-09	7.688658431097096e-09	5.588934883800426e-09	9.598064746685712e-09
322	1.660766195296907e-08	1.450566666945021e-08	4.064683337417575e-09	7.688658431097096e-09	5.588934883800426e-09	9.598064746685712e-09
323	1.660766195296907e-08	1.450566666945021e-08	4.064683337417575e-09	7.688658431097096e-09	5.588934883800426e-09	9.598064746685712e-09
324	1.660766195296907e-08	1.450566666945021e-08	4.064683337417575e-09	7.688658431097096e-09	5.588934883800426e-09	9.598064746685712e-09
325	1.660766195296907e-08	1.450566666945021e-08	4.064683337417575e-09	7.688658431097096e-09	5.588934883800426e-09	9.598064746685712e-09
326	1.660766195296907e-08	1.450566666945021e-08	4.064683337417575e-09	7.688658431097096e-09	5.588934883800426e-09	9.598064746685712e-09
327	1.660766195296907e-08	1.450566666945021e-08	4.064683337417575e-09	7.688658431097096e-09	5.588934883800426e-09	9.598064746685712e-09
328	1.660766195296907e-08	1.450566666945021e-08	4.064683337417575e-09	7.688658431097096e-09	5.588934883800426e-09	9.598064746685712e-09
329	1.660766195296907e-08	1.450566666945021e-08	4.064683337417575e-09	7.688658431097096e-09	5.588934883800426e-09	9.598064746685712e-09
330	1.660766195296907e-08	1.450566666945021e-08	4.064683337417575e-09	7.688658431097096e-09	5.588934883800426e-09	9.598064746685712e-09
331	1.4946895757672164e-08	1.4635444242374318e-08	3.6582150036758172e-09	7.395327591127092e-09	5.030041395420383e-09	9.258607863798772e-09
332	1.4713118046759132e-08	1.4297289662828889e-08	2.5875179294292365e-09	6.845928954190537e-09	6.28755174427548e-09	9.962209247054956e-09
333	1.4713118046759132e-08	1.4297289662828889e-08	2.5875179294292365e-09	6.845928954190537e-09	6.28755174427548e-09	9.962209247054956e-09
334	1.4713118046759132e-08	1.4297289662828889e-08	2.5875179294292365e-09	6.845928954190537e-09	6.28755174427548e-09	9.962209247054956e-09
335	1.4713118046759132e-08	1.4297289662828889e-08	2.5875179294292365e-09	6.845928954190537e-09	6.28755174427548e-09	9.962209247054956e-09
336	1.4713118046759132e-08	1.4297289662828889e-08	2.5875179294292365e-09	6.845928954190537e-09	6.28755174427548e-09	9.962209247054956e-09
337	1.4713118046759132e-08	1.4297289662828889e-08	2.5875179294292365e-09	6.845928954190537e-09	6.28755174427548e-09	9.962209247054956e-09
338	1.4713118046759132e-08	1.4297289662828889e-08	2.5875179294292365e-09	6.845928954190537e-09	6.28755174427548e-09	9.962209247054956e-09
339	1.4713118046759132e-08	1.4297289662828889e-08	2.5875179294292365e-09	6.845928954190537e-09	6.28755174427548e-09	9.962209247054956e-09
340	1.4713118046759132e-08	1.4297289662828889e-08	2.5875179294292365e-09	6.845928954190537e-09	6.28755174427548e-09	9.962209247054956e-09
341	1.4713118046759132e-08	1.4297289662828889e-08	2.5875179294292365e-09	6.845928954190537e-09	6.28755174427548e-09	9.962209247054956e-09
342	1.7255907120370058e-08	1.5278291881219643e-08	2.3000159372704324e-09	6.505427464324223e-09	5.588934883800427e-09	9.598064746685712e-09
343	1.9412895510416316e-08	1.4857021502493718e-08	2.5875179294292365e-09	6.845928954190537e-09	6.28755174427548e-09	9.962209247054956e-09
344	1.9412895510416316e-08	1.4857021502493718e-08	2.5875179294292365e-09	6.845928954190537e-09	6.28755174427548e-09	9.962209247054956e-09
345	1.9412895510416316e-08	1.4857021502493718e-08	2.5875179294292365e-09	6.845928954190537e-09	6.28755174427548e-09	9.962209247054956e-09
346	1.9412895510416316e-08	1.4857021502493718e-08	2.5875179294292365e-09	6.845928954190537e-09	6.28755174427548e-09	9.962209247054956e-09
347	1.9412895510416316e-08	1.4857021502493718e-08	2.5875179294292365e-09	6.845928954190537e-09	6.28755174427548e-09	9.962209247054956e-09
348	1.9412895510416316e-08	1.4857021502493718e-08	2.5875179294292365e-09	6.845928954190537e-09	6.28755174427548e-09	9.962209247054956e-09
349	1.9412895510416316e-08	1.4857021502493718e-08	2.5875179294292365e-09	6.845928954190537e-09	6.28755174427548e-09	9.962209247054956e-09
350	1.9412895510416316e-08	1.4857021502493718e-08	2.5875179294292365e-09	6.845928954190537e-09	6.28755174427548e-09	9.962209247054956e-09
351	1.9412895510416316e-08	1.4857021502493718e-08	2.5875179294292365e-09	6.845928954190537e-09	6.28755174427548e-09	9.962209247054956e-09
352	1.9412895510416316e-08	1.4857021502493718e-08	2.5875179294292365e-09	6.845928954190537e-09	6.28755174427548e-09	9.962209247054956e-09
353	1.9412895510416316e-08	1.4857021502493718e-08	2.5875179294292365e-09	6.845928954190537e-09	6.28755174427548e-09	9.962209247054956e-09
354	1.7255907120370058e-08	1.5278291881219643e-08	2.3000159372704324e-09	6.505427464324223e-09	5.588934883800426e-09	9.598064746685712e-09
355	1.7941206007863772e-08	1.5327659330470788e-08	2.9571633479191275e-09	7.243541288462266e-09	1.074234848835928e-09	2.6313272435638427e-09
356	1.7941206007863772e-08	1.5327659330470788e-08	2.9571633479191275e-09	7.243541288462266e-09	1.074234848835928e-09	2.6313272435638427e-09
357	1.7941206007863772e-08	1.5327659330470788e-08	2.9571633479191275e-09	7.243541288462266e-09	1.074234848835928e-09	2.6313272435638427e-09
358	1.7941206007863772e-08	1.5327659330470788e-08	2.9571633479191275e-09	7.243541288462266e-09	1.074234848835928e-09	2.6313272435638427e-09
359	1.7941206007863772e-08	1.5327659330470788e-08	2.9571633479191275e-09	7.243541288462266e-09	1.074234848835928e-09	2.6313272435638427e-09
360	1.7941206007863772e-08	1.5327659330470788e-08	2.9571633479191275e-09	7.243541288462266e-09	1.074234848835928e-09	2.6313272435638427e-09
361	1.7941206007863772e-08	1.5327659330470788e-08	2.9571633479191275e-09	7.243541288462266e-09	1.074234848835928e-09	2.6313272435638427e-09
362	1.7941206007863772e-08	1.5327659330470788e-08	2.9571633479191275e-09	7.243541288462266e-09	1.074234848835928e-09	2.6313272435638427e-09
363	1.56985552568808e-08	1.551697053932528e-08	2.5875179294292365e-09	6.845928954190537e-09	9.39955492731437e-10	2.4868884772365626e-09
364	1.6374613519978047e-08	1.6477759601269454e-08	2.9571633479191275e-09	7.243541288462266e-09	1.074234848835928e-09	2.6313272435638427e-09
365	1.6374613519978047e-08	1.6477759601269454e-08	2.9571633479191275e-09	7.243541288462266e-09	1.074234848835928e-09	2.6313272435638427e-09
366	1.6374613519978047e-08	1.6477759601269454e-08	2.9571633479191275e-09	7.243541288462266e-09	1.074234848835928e-09	2.6313272435638427e-09
367	1.6374613519978047e-08	1.6477759601269454e-08	2.9571633479191275e-09	7.243541288462266e-09	1.074234848835928e-09	2.6313272435638427e-09
368	1.6374613519978047e-08	1.6477759601269454e-08	2.9571633479191275e-09	7.243541288462266e-09	1.074234848835928e-09	2.6313272435638427e-09
369	1.6374613519978047e-08	1.6477759601269454e-08	2.9571633479191275e-09	7.243541288462266e-09	1.074234848835928e-09	2.6313272435638427e-09
370	1.6374613519978047e-08	1.6477759601269454e-08	2.9571633479191275e-09	7.243541288462266e-09	1.074234848835928e-09	2.6313272435638427e-09
371	1.6374613519978047e-08	1.6477759601269454e-08	2.9571633479191275e-09	7.243541288462266e-09	1.074234848835928e-09	2.6313272435638427e-09
372	1.6374613519978047e-08	1.6477759601269454e-08	2.9571633479191275e-09	7.243541288462266e-09	1.074234848835928e-09	2.6313272435638427e-09
373	1.6374613519978047e-08	1.6477759601269454e-08	2.9571633479191275e-09	7.243541288462266e-09	1.074234848835928e-09	2.6313272435638427e-09
374	1.6374613519978047e-08	1.6477759601269454e-08	2.9571633479191275e-09	7.243541288462266e-09	1.074234848835928e-09	2.6313272435638427e-09
375	1.6374613519978047e-08	1.6477759601269454e-08	2.9571633479191275e-09	7.243541288462266e-09	1.074234848835928e-09	2.6313272435638427e-09
376	1.6374613519978047e-08	1.6477759601269454e-08	2.9571633479191275e-09	7.243541288462266e-09	1.074234848835928e-09	2.6313272435638427e-09
377	1.6374613519978047e-08	1.6477759601269454e-08	2.9571633479191275e-09	7.243541288462266e-09	1.074234848835928e-09	2.6313272435638427e-09
378	1.6374613519978047e-08	1.6477759601269454e-08	2.9571633479191275e-09	7.243541288462266e-09	1.074234848835928e-09	2.6313272435638427e-09
379	1.6374613519978047e-08	1.6477759601269454e-08	2.9571633479191275e-09	7.243541288462266e-09	1.074234848835928e-09	2.6313272435638427e-09
380	1.6374613519978047e-08	1.6477759601269454e-08	2.9571633479191275e-09	7.243541288462266e-09	1.074234848835928e-09	2.6313272435638427e-09
381	1.6374613519978047e-08	1.6477759601269454e-08	2.9571633479191275e-09	7.243541288462266e-09	1.074234848835928e-09	2.6313272435638427e-09
382	1.6374613519978047e-08	1.6477759601269454e-08	2.9571633479191275e-09	7.243541288462266e-09	1.074234848835928e-09	2.6313272435638427e-09
383	1.6374613519978047e-08	1.6477759601269454e-08	2.9571633479191275e-09	7.243541288462266e-09	1.074234848835928e-09	2.6313272435638427e-09
384	1.6374613519978047e-08	1.6477759601269454e-08	2.9571633479191275e-09	7.243541288462266e-09	1.074234848835928e-09	2.6313272435638427e-09
385	1.6374613519978047e-08	1.6477759601269454e-08	2.9571633479191275e-09	7.243541288462266e-09	1.074234848835928e-09	2.6313272435638427e-09
386	1.6374613519978047e-08	1.6477759601269454e-08	2.9571633479191275e-09	7.243541288462266e-09	1.074234848835928e-09	2.6313272435638427e-09
387	1.6374613519978047e-08	1.6477759601269454e-08	2.9571633479191275e-09	7.243541288462266e-09	1.074234848835928e-09	2.6313272435638427e-09
388	1.6374613519978047e-08	1.6477759601269454e-08	2.9571633479191275e-09	7.243541288462266e-09	1.074234848835928e-09	2.6313272435638427e-09
389	1.6374613519978047e-08	1.6477759601269454e-08	2.9571633479191275e-09	7.243541288462266e-09	1.074234848835928e-09	2.6313272435638427e-09
